ExperimentName	Subject	Block	Trial	Category	Condition	Delay	DelayFixation.OffsetTime	DelayFixation.OnsetTime	Distractors	Go.OffsetTime	Go.OnsetTime	Novelty	Relevance	Stim.ACC	Stim.OffsetTime	Stim.OnsetTime	Stim.RT
TRSEscan	106	6	16	Scenes	Categorize	4390	277651	273361	0			Novel	Irrelevant	0	273248	272758	469
TRSEscan	106	6	17	Faces	Categorize	6390	284643	278353	3			Novel	Irrelevant	1	278240	277750	509
TRSEscan	106	6	18	Scenes	Categorize	2390	287644	285354	1			Repeat	Irrelevant	0	285241	284751	652
TRSEscan	106	6	19	Faces	Categorize	2390	290643	288353	1			Repeat	Irrelevant	0	288240	287750	477
TRSEscan	106	6	20	Faces	Categorize	6390	297641	291351	0			Novel	Irrelevant	0	291238	290748	487
TRSEscan	106	6	21	Scenes	Categorize	4390	302643	298353	2			Novel	Irrelevant	0	298240	297750	621
TRSEscan	106	7	1		Both					333800	332810						
TRSEscan	106	7	2	Faces	Both	2390	338701	336411	0			Novel	Relevant	1	336298	335808	490
TRSEscan	106	7	3	Faces	Both	4390	343699	339409	0			Novel	Relevant	0	339296	338806	1020
TRSEscan	106	7	4	Scenes	Both	6390	350691	344401	2			Novel	Relevant	1	344288	343798	596
TRSEscan	106	7	5	Faces	Both	4390	355693	351403	1			Repeat	Relevant	1	351290	350800	1034
TRSEscan	106	7	6	Faces	Both	2390	358685	356395	0			Repeat	Relevant	1	356282	355792	730
TRSEscan	106	7	7	Faces	Both	6390	365683	359393	0			Novel	Relevant	1	359280	358790	644
TRSEscan	106	7	8	Scenes	Both	2390	368685	366395	3			Novel	Relevant	1	366282	365792	730
TRSEscan	106	7	9	Scenes	Both	4390	373683	369393	0			Repeat	Relevant	1	369280	368790	652
TRSEscan	106	7	10	Faces	Both	2390	376675	374385	2			Repeat	Relevant	1	374272	373782	939
TRSEscan	106	7	11	Scenes	Both	4390	381673	377383	1			Repeat	Relevant	1	377270	376780	822
TRSEscan	106	7	12	Scenes	Both	6390	388665	382375	0			Novel	Relevant	1	382262	381772	901
TRSEscan	106	7	13	Faces	Both	4390	393667	389377	2			Novel	Relevant	1	389264	388774	827
TRSEscan	106	7	14	Scenes	Both	2390	396659	394369	1			Repeat	Relevant	1	394256	393766	907
TRSEscan	106	7	15	Scenes	Both	6390	403657	397367	0			Novel	Relevant	1	397254	396764	765
TRSEscan	106	7	16	Scenes	Both	4390	408659	404369	0			Novel	Relevant	1	404256	403766	691
TRSEscan	106	7	17	Faces	Both	6390	415651	409361	3			Novel	Relevant	1	409248	408758	787
TRSEscan	106	7	18	Scenes	Both	2390	418653	416363	1			Repeat	Relevant	1	416250	415760	865
TRSEscan	106	7	19	Faces	Both	2390	421651	419361	1			Repeat	Relevant	1	419248	418758	867
TRSEscan	106	7	20	Faces	Both	6390	428649	422359	0			Novel	Relevant	1	422246	421756	645
TRSEscan	106	7	21	Scenes	Both	4390	433651	429361	2			Novel	Relevant	1	429248	428758	787
TRSEscan	106	8	1		Faces					464942	463952						
TRSEscan	106	8	2	Faces	Faces	2390	469843	467553	0			Novel	Relevant	1	467440	466950	634
TRSEscan	106	8	3	Faces	Faces	4390	474841	470551	0			Novel	Relevant	1	470438	469948	636
TRSEscan	106	8	4	Scenes	Faces	6390	481833	475543	2			Novel	Irrelevant	1	475430	474940	652
TRSEscan	106	8	5	Faces	Faces	4390	486835	482545	1			Repeat	Relevant	1	482432	481942	770
TRSEscan	106	8	6	Faces	Faces	2390	489827	487537	0			Repeat	Relevant	1	487424	486934	586
TRSEscan	106	8	7	Faces	Faces	6390	496825	490535	0			Novel	Relevant	1	490422	489932	556
TRSEscan	106	8	8	Scenes	Faces	2390	499827	497537	3			Novel	Irrelevant	1	497424	496934	498
TRSEscan	106	8	9	Scenes	Faces	4390	504825	500535	0			Repeat	Irrelevant	1	500422	499932	500
TRSEscan	106	8	10	Faces	Faces	2390	507817	505527	2			Repeat	Relevant	1	505414	504924	676
TRSEscan	106	8	11	Scenes	Faces	4390	512815	508525	1			Repeat	Irrelevant	1	508412	507922	701
TRSEscan	106	8	12	Scenes	Faces	6390	519807	513517	0			Novel	Irrelevant	1	513404	512914	517
TRSEscan	106	8	13	Faces	Faces	4390	524809	520519	2			Novel	Relevant	1	520406	519916	515
TRSEscan	106	8	14	Scenes	Faces	2390	527801	525511	1			Repeat	Irrelevant	1	525398	524908	499
TRSEscan	106	8	15	Scenes	Faces	6390	534799	528509	0			Novel	Irrelevant	1	528396	527906	493
TRSEscan	106	8	16	Scenes	Faces	4390	539801	535511	0			Novel	Irrelevant	1	535398	534908	475
TRSEscan	106	8	17	Faces	Faces	6390	546793	540503	3			Novel	Relevant	1	540390	539900	571
TRSEscan	106	8	18	Scenes	Faces	2390	549795	547505	1			Repeat	Irrelevant	1	547392	546902	473
TRSEscan	106	8	19	Faces	Faces	2390	552793	550503	1			Repeat	Relevant	1	550390	549900	643
TRSEscan	106	8	20	Faces	Faces	6390	559791	553501	0			Novel	Relevant	1	553388	552898	693
TRSEscan	106	8	21	Scenes	Faces	4390	564793	560503	2			Novel	Irrelevant	1	560390	559900	531
TRSEscan	106	9	1		Categorize					80905	79915						
TRSEscan	106	9	2	Faces	Categorize	4390	87806	83516	0			Novel	Irrelevant	1	83403	82913	550
TRSEscan	106	9	3	Faces	Categorize	2390	90798	88508	0			Novel	Irrelevant	1	88395	87905	558
TRSEscan	106	9	4	Scenes	Categorize	2390	93796	91506	2			Novel	Irrelevant	0	91393	90903	464
TRSEscan	106	9	5	Faces	Categorize	6390	100795	94505	1			Novel	Irrelevant	1	94392	93902	497
TRSEscan	106	9	6	Faces	Categorize	4390	105796	101506	0			Repeat	Irrelevant	1	101393	100903	512
TRSEscan	106	9	7	Faces	Categorize	6390	112788	106498	0			Novel	Irrelevant	1	106385	105895	520
TRSEscan	106	9	8	Scenes	Categorize	2390	115790	113500	3			Novel	Irrelevant	1	113387	112897	446
TRSEscan	106	9	9	Faces	Categorize	4390	120788	116498	1			Novel	Irrelevant	1	116385	115895	568
TRSEscan	106	9	10	Faces	Categorize	6390	127780	121490	0			Repeat	Irrelevant	1	121377	120887	607
TRSEscan	106	9	11	Scenes	Categorize	4390	132782	128492	2			Novel	Irrelevant	1	128379	127889	469
TRSEscan	106	9	12	Scenes	Categorize	2390	135774	133484	0			Repeat	Irrelevant	1	133371	132881	557
TRSEscan	106	9	13	Faces	Categorize	4390	140772	136482	2			Repeat	Irrelevant	1	136369	135879	599
TRSEscan	106	9	14	Scenes	Categorize	2390	143764	141474	1			Novel	Irrelevant	1	141361	140871	631
TRSEscan	106	9	15	Faces	Categorize	6390	150762	144472	1			Novel	Irrelevant	1	144359	143869	505
TRSEscan	106	9	16	Scenes	Categorize	4390	155764	151474	1			Novel	Irrelevant	1	151361	150871	487
TRSEscan	106	9	17	Scenes	Categorize	6390	162756	156466	0			Repeat	Irrelevant	1	156353	155863	495
TRSEscan	106	9	18	Scenes	Categorize	2390	165758	163468	0			Repeat	Irrelevant	1	163355	162865	597
TRSEscan	106	9	19	Faces	Categorize	2390	168756	166466	3			Repeat	Irrelevant	1	166353	165863	631
TRSEscan	106	9	20	Scenes	Categorize	4390	173754	169464	1			Novel	Irrelevant	1	169351	168861	641
TRSEscan	106	9	21	Scenes	Categorize	6390	180746	174456	0			Repeat	Irrelevant	1	174343	173853	953
TRSEscan	106	10	1		Both					211544	210554						
TRSEscan	106	10	2	Faces	Both	4390	218446	214156	0			Novel	Relevant	1	214043	213553	476
TRSEscan	106	10	3	Faces	Both	2390	221437	219147	0			Novel	Relevant	1	219035	218545	636
TRSEscan	106	10	4	Scenes	Both	2390	224436	222146	2			Novel	Relevant	1	222033	221543	918
TRSEscan	106	10	5	Faces	Both	6390	231434	225144	1			Novel	Relevant	1	225031	224541	888
TRSEscan	106	10	6	Faces	Both	4390	236436	232146	0			Repeat	Relevant	0	232033	231543	534
TRSEscan	106	10	7	Faces	Both	6390	243428	237138	0			Novel	Relevant	1	237025	236535	798
TRSEscan	106	10	8	Scenes	Both	2390	246430	244140	3			Novel	Relevant	1	244027	243537	884
TRSEscan	106	10	9	Faces	Both	4390	251428	247138	1			Novel	Relevant	1	247025	246535	814
TRSEscan	106	10	10	Faces	Both	6390	258420	252130	0			Repeat	Relevant	1	252017	251527	638
TRSEscan	106	10	11	Scenes	Both	4390	263422	259132	2			Novel	Relevant	1	259019	258529	811
TRSEscan	106	10	12	Scenes	Both	2390	266413	264123	0			Repeat	Relevant	1	264011	263521	883
TRSEscan	106	10	13	Faces	Both	4390	271412	267122	2			Repeat	Relevant	1	267009	266519	669
TRSEscan	106	10	14	Scenes	Both	2390	274403	272113	1			Novel	Relevant	1	272001	271511	581
TRSEscan	106	10	15	Faces	Both	6390	281402	275112	1			Novel	Relevant	1	274999	274509	655
TRSEscan	106	10	16	Scenes	Both	4390	286404	282114	1			Novel	Relevant	1	282001	281511	845
TRSEscan	106	10	17	Scenes	Both	6390	293395	287105	0			Repeat	Relevant	1	286993	286503	741
TRSEscan	106	10	18	Scenes	Both	2390	296397	294107	0			Repeat	Relevant	1	293994	293504	716
TRSEscan	106	10	19	Faces	Both	2390	299396	297106	3			Repeat	Relevant	1	296993	296503	941
TRSEscan	106	10	20	Scenes	Both	4390	304394	300104	1			Novel	Relevant	1	299991	299501	703
TRSEscan	106	10	21	Scenes	Both	6390	311386	305096	0			Repeat	Relevant	1	304983	304493	655
TRSEscan	106	11	1		Faces					341380	340390						
TRSEscan	106	11	2	Faces	Faces	4390	348281	343991	0			Novel	Relevant	1	343878	343388	511
TRSEscan	106	11	3	Faces	Faces	2390	351273	348983	0			Novel	Relevant	1	348870	348380	559
TRSEscan	106	11	4	Scenes	Faces	2390	354271	351981	2			Novel	Irrelevant	1	351868	351378	569
TRSEscan	106	11	5	Faces	Faces	6390	361270	354980	1			Novel	Relevant	1	354867	354377	738
TRSEscan	106	11	6	Faces	Faces	4390	366272	361982	0			Repeat	Relevant	1	361869	361379	784
TRSEscan	106	11	7	Faces	Faces	6390	373263	366973	0			Novel	Relevant	1	366861	366371	616
TRSEscan	106	11	8	Scenes	Faces	2390	376265	373975	3			Novel	Irrelevant	1	373862	373372	663
TRSEscan	106	11	9	Faces	Faces	4390	381264	376974	1			Novel	Relevant	1	376860	376370	641
TRSEscan	106	11	10	Faces	Faces	6390	388255	381965	0			Repeat	Relevant	1	381853	381363	616
TRSEscan	106	11	11	Scenes	Faces	4390	393257	388967	2			Novel	Irrelevant	1	388854	388364	487
TRSEscan	106	11	12	Scenes	Faces	2390	396249	393959	0			Repeat	Irrelevant	1	393846	393356	502
TRSEscan	106	11	13	Faces	Faces	4390	401247	396957	2			Repeat	Relevant	1	396844	396354	616
TRSEscan	106	11	14	Scenes	Faces	2390	404239	401949	1			Novel	Irrelevant	1	401836	401346	560
TRSEscan	106	11	15	Faces	Faces	6390	411237	404947	1			Novel	Relevant	1	404834	404344	634
TRSEscan	106	11	16	Scenes	Faces	4390	416239	411949	1			Novel	Irrelevant	1	411836	411346	504
TRSEscan	106	11	17	Scenes	Faces	6390	423231	416941	0			Repeat	Irrelevant	1	416828	416338	488
TRSEscan	106	11	18	Scenes	Faces	2390	426233	423943	0			Repeat	Irrelevant	1	423830	423340	550
TRSEscan	106	11	19	Faces	Faces	2390	429231	426941	3			Repeat	Relevant	1	426828	426338	760
TRSEscan	106	11	20	Scenes	Faces	4390	434230	429940	1			Novel	Irrelevant	1	429827	429337	593
TRSEscan	106	11	21	Scenes	Faces	6390	441221	434931	0			Repeat	Irrelevant	1	434819	434329	649
TRSEscan	106	12	1		Scenes					471316	470326						
TRSEscan	106	12	2	Faces	Scenes	4390	478217	473927	0			Novel	Irrelevant	1	473814	473324	413
TRSEscan	106	12	3	Faces	Scenes	2390	481209	478919	0			Novel	Irrelevant	1	478806	478316	501
TRSEscan	106	12	4	Scenes	Scenes	2390	484207	481917	2			Novel	Relevant	1	481804	481314	463
TRSEscan	106	12	5	Faces	Scenes	6390	491206	484916	1			Novel	Irrelevant	1	484803	484313	512
TRSEscan	106	12	6	Faces	Scenes	4390	496208	491918	0			Repeat	Irrelevant	1	491805	491315	462
TRSEscan	106	12	7	Faces	Scenes	6390	503199	496909	0			Novel	Irrelevant	1	496797	496307	414
TRSEscan	106	12	8	Scenes	Scenes	2390	506201	503911	3			Novel	Relevant	0	503798	503308	469
TRSEscan	106	12	9	Faces	Scenes	4390	511200	506910	1			Novel	Irrelevant	1	506797	506307	566
TRSEscan	106	12	10	Faces	Scenes	6390	518191	511901	0			Repeat	Irrelevant	1	511789	511299	390
TRSEscan	106	12	11	Scenes	Scenes	4390	523193	518903	2			Novel	Relevant	0	518790	518300	1373
TRSEscan	106	12	12	Scenes	Scenes	2390	526185	523895	0			Repeat	Relevant	1	523782	523292	636
TRSEscan	106	12	13	Faces	Scenes	4390	531183	526893	2			Repeat	Irrelevant	1	526780	526290	494
TRSEscan	106	12	14	Scenes	Scenes	2390	534175	531885	1			Novel	Relevant	1	531772	531282	662
TRSEscan	106	12	15	Faces	Scenes	6390	541173	534883	1			Novel	Irrelevant	1	534770	534280	568
TRSEscan	106	12	16	Scenes	Scenes	4390	546175	541885	1			Novel	Relevant	1	541772	541282	590
TRSEscan	106	12	17	Scenes	Scenes	6390	553167	546877	0			Repeat	Relevant	1	546764	546274	646
TRSEscan	106	12	18	Scenes	Scenes	2390	556169	553879	0			Repeat	Relevant	1	553766	553276	548
TRSEscan	106	12	19	Faces	Scenes	2390	559167	556877	3			Repeat	Irrelevant	1	556764	556274	534
TRSEscan	106	12	20	Scenes	Scenes	4390	564166	559876	1			Novel	Relevant	1	559763	559273	775
TRSEscan	106	12	21	Scenes	Scenes	6390	571157	564867	0			Repeat	Relevant	1	564755	564265	655
TRSEscan	106	13	1		Both					64713	63723						
TRSEscan	106	13	2	Scenes	Both	2390	69614	67324	0			Novel	Relevant	1	67211	66721	359
TRSEscan	106	13	3	Scenes	Both	4390	74613	70323	0			Repeat	Relevant	1	70210	69720	608
TRSEscan	106	13	4	Faces	Both	6390	81605	75315	2			Novel	Relevant	1	75202	74712	504
TRSEscan	106	13	5	Scenes	Both	4390	86606	82316	1			Repeat	Relevant	0	82203	81713	775
TRSEscan	106	13	6	Scenes	Both	2390	89598	87308	0			Novel	Relevant	1	87195	86705	711
TRSEscan	106	13	7	Scenes	Both	4390	94597	90307	0			Novel	Relevant	1	90194	89704	792
TRSEscan	106	13	8	Faces	Both	2390	97588	95298	3			Repeat	Relevant	1	95186	94696	592
TRSEscan	106	13	9	Scenes	Both	6390	104587	98297	1			Repeat	Relevant	1	98184	97694	722
TRSEscan	106	13	10	Faces	Both	4390	109589	105299	1			Repeat	Relevant	1	105186	104696	680
TRSEscan	106	13	11	Scenes	Both	6390	116580	110290	1			Novel	Relevant	1	110178	109688	688
TRSEscan	106	13	12	Scenes	Both	2390	119582	117292	0			Novel	Relevant	1	117179	116689	671
TRSEscan	106	13	13	Faces	Both	2390	122581	120291	2			Novel	Relevant	1	120178	119688	768
TRSEscan	106	13	14	Faces	Both	6390	129579	123289	0			Novel	Relevant	1	123176	122686	682
TRSEscan	106	13	15	Scenes	Both	4390	134581	130291	2			Novel	Relevant	1	130178	129688	623
TRSEscan	106	13	16	Faces	Both	6390	141573	135283	1			Repeat	Relevant	1	135170	134680	711
