ExperimentName	Subject	Session	Display.RefreshRate	Group	RandomSeed	SessionDate	SessionTime	Block	Procedure[Block]	Running[Block]	SessionList	SessionList.Cycle	SessionList.Sample	Trial	BlockInstr.OffsetDelay	BlockInstr.OffsetTime	BlockInstr.OnsetDelay	BlockInstr.OnsetTime	BlockList	BlockList.Cycle	BlockList.Sample	Category	Challenge.ACC	Challenge.RESP	Challenge.RT	Condition	CorrResp	Delay	DelayFixation.OffsetDelay	DelayFixation.OffsetTime	DelayFixation.OnsetDelay	DelayFixation.OnsetTime	Distractors	Feedback.OffsetTime	Feedback.OnsetTime	Filename	GetReady.OffsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	Go.OffsetDelay	Go.OffsetTime	Go.OnsetTime	Novelty	Permutation	PostGoFixation.OffsetDelay	PostGoFixation.OffsetTime	PostGoFixation.OnsetTime	Procedure[Trial]	Relevance	Running[Trial]	Stim.ACC	Stim.CRESP	Stim.OffsetDelay	Stim.OffsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.RESP	Stim.RT	Stim.RTTime
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	1	-999999	92686	12	88866	1	2	1		1	2	1026	Faces			NULL	NULL	NULL	NULL		NULL	NULL		139885	1	94734	0	140889	139899			0	142789	140899	InstrProc		BlockList	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	2	NULL	NULL	NULL	NULL	2	2	2	Scenes	NULL	NULL	NULL	Faces	1	4390	0	147789	10	143499	0	NULL	NULL	scene/s_141.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	143389	10	142899	1	818	143717
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	3	NULL	NULL	NULL	NULL	3	2	3	Faces	NULL	NULL	NULL	Faces	1	2390	0	150788	10	148498	1	NULL	NULL	face/f_006.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	148388	9	147898	1	426	148324
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	4	NULL	NULL	NULL	NULL	4	2	4	Faces	NULL	NULL	NULL	Faces	1	2390	0	153788	10	151498	0	NULL	NULL	face/f_035.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	151388	10	150898	1	802	151700
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	5	NULL	NULL	NULL	NULL	5	2	5	Scenes	NULL	NULL	NULL	Faces	1	4390	0	158788	10	154498	2	NULL	NULL	scene/s_340.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	154388	10	153898	1	938	154836
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	6	NULL	NULL	NULL	NULL	6	2	6	Faces	NULL	NULL	NULL	Faces	2	6390	0	165788	10	159498	1	NULL	NULL	face/f_035.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	159388	10	158898	2	858	159756
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	7	NULL	NULL	NULL	NULL	7	2	7	Scenes	NULL	NULL	NULL	Faces	1	6390	0	172788	10	166498	1	NULL	NULL	scene/s_340.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	166388	10	165898	1	1002	166900
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	8	NULL	NULL	NULL	NULL	8	2	8	Scenes	NULL	NULL	NULL	Faces	1	4390	0	177788	10	173498	0	NULL	NULL	scene/s_121.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	173388	10	172898	1	490	173388
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	9	NULL	NULL	NULL	NULL	9	2	9	Scenes	NULL	NULL	NULL	Faces	1	2390	0	180788	10	178498	0	NULL	NULL	scene/s_121.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	178388	10	177898	1	522	178420
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	10	NULL	NULL	NULL	NULL	10	2	10	Faces	NULL	NULL	NULL	Faces	1	4390	0	185788	10	181498	3	NULL	NULL	face/m_138.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	181388	10	180898	1	674	181572
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	11	NULL	NULL	NULL	NULL	11	2	11	Scenes	NULL	NULL	NULL	Faces	1	6390	0	192788	10	186498	1	NULL	NULL	scene/s_121.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	186388	10	185898	1	530	186428
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	12	NULL	NULL	NULL	NULL	12	2	12	Scenes	NULL	NULL	NULL	Faces	1	2390	0	195787	10	193497	0	NULL	NULL	scene/s_138.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	193387	9	192897	1	603	193500
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	13	NULL	NULL	NULL	NULL	13	2	13	Faces	NULL	NULL	NULL	Faces	2	4390	0	200787	10	196497	2	NULL	NULL	face/m_138.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	196387	10	195897	2	778	196675
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	14	NULL	NULL	NULL	NULL	14	2	14	Scenes	NULL	NULL	NULL	Faces	1	2390	0	203787	10	201497	1	NULL	NULL	scene/s_138.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	201387	10	200897	1	459	201356
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	15	NULL	NULL	NULL	NULL	15	2	15	Scenes	NULL	NULL	NULL	Faces	1	6390	0	210787	10	204497	0	NULL	NULL	scene/s_237.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	204387	10	203897	1	514	204411
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	16	NULL	NULL	NULL	NULL	16	2	16	Faces	NULL	NULL	NULL	Faces	2	6390	0	217787	10	211497	2	NULL	NULL	face/m_138.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	211387	10	210897	2	1002	211899
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	17	NULL	NULL	NULL	NULL	17	2	17	Faces	NULL	NULL	NULL	Faces	1	2390	0	220787	10	218497	0	NULL	NULL	face/f_043.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	218387	10	217897	1	738	218635
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	18	NULL	NULL	NULL	NULL	18	2	18	Faces	NULL	NULL	NULL	Faces	2	4390	0	225787	10	221497	0	NULL	NULL	face/f_043.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	221387	10	220897	2	658	221555
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	19	NULL	NULL	NULL	NULL	19	2	19	Scenes	NULL	NULL	NULL	Faces	1	2390	0	228787	10	226497	3	NULL	NULL	scene/s_397.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	226387	10	225897	1	802	226699
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	20	NULL	NULL	NULL	NULL	20	2	20	Faces	NULL	NULL	NULL	Faces	1	6390	0	235787	10	229497	1	NULL	NULL	face/f_062.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	229387	10	228897	1	914	229811
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	21	NULL	NULL	NULL	NULL	21	2	21	Faces	NULL	NULL	NULL	Faces	1	4390	0	240787	10	236497	0	NULL	NULL	face/f_051.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	236387	10	235897	1	970	236867
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	1	BlockProc	SessionList	2	1	2	22	NULL	NULL	NULL	NULL	22	2	22		NULL	NULL	NULL	Faces			NULL	NULL	NULL	NULL		255786	253896		NULL	NULL	NULL	NULL	NULL	NULL			NULL	NULL	NULL	FeedbackProc		BlockList	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	1	-999999	258042	10	255896	1	3	23		1	2	2260	Scenes			NULL	NULL	NULL	NULL		NULL	NULL		276578	1	261314	0	277569	276579			0	279469	277579	InstrProc		BlockList	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	2	NULL	NULL	NULL	NULL	2	3	24	Scenes	NULL	NULL	NULL	Scenes	1	4390	0	284469	10	280179	0	NULL	NULL	scene/s_267.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	280069	10	279579	1	615	280194
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	3	NULL	NULL	NULL	NULL	3	3	25	Faces	NULL	NULL	NULL	Scenes	1	2390	0	287469	10	285179	1	NULL	NULL	face/m_008.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	285069	10	284579	1	575	285154
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	4	NULL	NULL	NULL	NULL	4	3	26	Faces	NULL	NULL	NULL	Scenes	1	2390	0	290469	10	288179	0	NULL	NULL	face/m_054.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	288069	10	287579	1	575	288154
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	5	NULL	NULL	NULL	NULL	5	3	27	Scenes	NULL	NULL	NULL	Scenes	1	4390	0	295469	10	291179	2	NULL	NULL	scene/s_410.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	291069	10	290579	1	671	291250
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	6	NULL	NULL	NULL	NULL	6	3	28	Faces	NULL	NULL	NULL	Scenes	1	6390	0	302469	10	296179	1	NULL	NULL	face/m_054.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	296069	10	295579	1	446	296025
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	7	NULL	NULL	NULL	NULL	7	3	29	Scenes	NULL	NULL	NULL	Scenes	2	6390	0	309468	10	303178	1	NULL	NULL	scene/s_410.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	303068	9	302578	2	511	303089
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	8	NULL	NULL	NULL	NULL	8	3	30	Scenes	NULL	NULL	NULL	Scenes	1	4390	0	314468	10	310178	0	NULL	NULL	scene/s_234.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	310068	10	309578	1	535	310113
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	9	NULL	NULL	NULL	NULL	9	3	31	Scenes	NULL	NULL	NULL	Scenes	2	2390	0	317468	10	315178	0	NULL	NULL	scene/s_234.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	315068	10	314578	2	551	315129
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	10	NULL	NULL	NULL	NULL	10	3	32	Faces	NULL	NULL	NULL	Scenes	1	4390	0	322468	10	318178	3	NULL	NULL	face/m_057.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	318068	10	317578	1	503	318081
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	11	NULL	NULL	NULL	NULL	11	3	33	Scenes	NULL	NULL	NULL	Scenes	2	6390	0	329468	10	323178	1	NULL	NULL	scene/s_234.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	323068	10	322578	2	791	323369
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	12	NULL	NULL	NULL	NULL	12	3	34	Scenes	NULL	NULL	NULL	Scenes	1	2390	0	332468	10	330178	0	NULL	NULL	scene/s_044.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	330068	10	329578	1	495	330073
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	13	NULL	NULL	NULL	NULL	13	3	35	Faces	NULL	NULL	NULL	Scenes	1	4390	0	337468	10	333178	2	NULL	NULL	face/m_057.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	333068	10	332578	1	887	333465
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	14	NULL	NULL	NULL	NULL	14	3	36	Scenes	NULL	NULL	NULL	Scenes	2	2390	0	340468	10	338178	1	NULL	NULL	scene/s_044.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	338068	10	337578	2	710	338288
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	15	NULL	NULL	NULL	NULL	15	3	37	Scenes	NULL	NULL	NULL	Scenes	1	6390	0	347468	10	341178	0	NULL	NULL	scene/s_160.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	341068	10	340578	1	566	341144
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	16	NULL	NULL	NULL	NULL	16	3	38	Faces	NULL	NULL	NULL	Scenes	1	6390	0	354468	10	348178	2	NULL	NULL	face/m_057.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	348068	10	347578	1	606	348184
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	17	NULL	NULL	NULL	NULL	17	3	39	Faces	NULL	NULL	NULL	Scenes	1	2390	0	357467	10	355177	0	NULL	NULL	face/m_009.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	355067	9	354577	1	527	355104
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	18	NULL	NULL	NULL	NULL	18	3	40	Faces	NULL	NULL	NULL	Scenes	1	4390	0	362467	10	358177	0	NULL	NULL	face/m_009.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	358067	10	357577	1	407	357984
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	19	NULL	NULL	NULL	NULL	19	3	41	Scenes	NULL	NULL	NULL	Scenes	1	2390	0	365467	10	363177	3	NULL	NULL	scene/s_069.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	363067	10	362577	1	775	363352
TRSEscan	107	1	60.001	1	1610905615	5/7/2010	15:24:43	2	BlockProc	SessionList	2	1	3	20	NULL	NULL	NULL	NULL	20	3	42	Faces	NULL	NULL	NULL	Scenes	1	6390	0	372467	10	366177	1	NULL	NULL	face/f_075.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	366067	10	365577	1	679	366256
