ExperimentName	Subject	Session	Display.RefreshRate	Group	RandomSeed	SessionDate	SessionTime	Block	Procedure[Block]	Running[Block]	SessionList	SessionList.Cycle	SessionList.Sample	Trial	BlockInstr.OffsetDelay	BlockInstr.OffsetTime	BlockInstr.OnsetDelay	BlockInstr.OnsetTime	BlockList	BlockList.Cycle	BlockList.Sample	Category	Challenge.ACC	Challenge.RESP	Challenge.RT	Condition	CorrResp	Delay	DelayFixation.OffsetDelay	DelayFixation.OffsetTime	DelayFixation.OnsetDelay	DelayFixation.OnsetTime	Distractors	Feedback.OffsetTime	Feedback.OnsetTime	Filename	GetReady.OffsetTime	GetReady.OnsetDelay	GetReady.OnsetTime	Go.OffsetDelay	Go.OffsetTime	Go.OnsetTime	Novelty	Permutation	PostGoFixation.OffsetDelay	PostGoFixation.OffsetTime	PostGoFixation.OnsetTime	Procedure[Trial]	Relevance	Running[Trial]	Stim.ACC	Stim.CRESP	Stim.OffsetDelay	Stim.OffsetTime	Stim.OnsetDelay	Stim.OnsetTime	Stim.RESP	Stim.RT	Stim.RTTime
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	11	NULL	NULL	NULL	NULL	11	2	11	Scenes	NULL	NULL	NULL	Faces	1	6390	0	180200	10	173910	1	NULL	NULL	scene/s_004.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	173800	10	173310	1	760	174070
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	12	NULL	NULL	NULL	NULL	12	2	12	Scenes	NULL	NULL	NULL	Faces	1	2390	0	183200	10	180910	0	NULL	NULL	scene/s_020.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	180800	10	180310	1	528	180838
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	13	NULL	NULL	NULL	NULL	13	2	13	Faces	NULL	NULL	NULL	Faces	2	4390	0	188200	10	183910	2	NULL	NULL	face/f_038.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	183800	10	183310	2	944	184254
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	14	NULL	NULL	NULL	NULL	14	2	14	Scenes	NULL	NULL	NULL	Faces	1	2390	0	191200	10	188910	1	NULL	NULL	scene/s_020.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	188800	10	188310	1	552	188862
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	15	NULL	NULL	NULL	NULL	15	2	15	Scenes	NULL	NULL	NULL	Faces	1	6390	0	198200	10	191910	0	NULL	NULL	scene/s_442.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	191800	10	191310	1	672	191982
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	16	NULL	NULL	NULL	NULL	16	2	16	Faces	NULL	NULL	NULL	Faces	2	6390	0	205200	10	198910	2	NULL	NULL	face/f_038.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	198800	10	198310	2	751	199061
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	17	NULL	NULL	NULL	NULL	17	2	17	Faces	NULL	NULL	NULL	Faces	1	2390	0	208200	10	205910	0	NULL	NULL	face/f_012.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	205800	10	205310	1	671	205981
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	18	NULL	NULL	NULL	NULL	18	2	18	Faces	NULL	NULL	NULL	Faces	2	4390	0	213200	10	208910	0	NULL	NULL	face/f_012.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	208800	10	208310	2	759	209069
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	19	NULL	NULL	NULL	NULL	19	2	19	Scenes	NULL	NULL	NULL	Faces	1	2390	0	216200	10	213910	3	NULL	NULL	scene/s_404.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	213800	10	213310	1	623	213933
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	20	NULL	NULL	NULL	NULL	20	2	20	Faces	NULL	NULL	NULL	Faces	1	6390	0	223200	10	216910	1	NULL	NULL	face/f_030.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	216800	10	216310	1	1055	217365
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	21	NULL	NULL	NULL	NULL	21	2	21	Faces	NULL	NULL	NULL	Faces	1	4390	0	228200	10	223910	0	NULL	NULL	face/m_116.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	223800	10	223310	1	1271	224581
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	1	BlockProc	SessionList	2	1	2	22	NULL	NULL	NULL	NULL	22	2	22		NULL	NULL	NULL	Faces			NULL	NULL	NULL	NULL		243200	241310		NULL	NULL	NULL	NULL	NULL	NULL			NULL	NULL	NULL	FeedbackProc		BlockList	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	1	-999999	245461	9	243309	1	3	23		1	2	2569	Scenes			NULL	NULL	NULL	NULL		NULL	NULL		271405	1	249060	0	272399	271409			0	274299	272409	InstrProc		BlockList	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	2	NULL	NULL	NULL	NULL	2	3	24	Scenes	NULL	NULL	NULL	Scenes	1	4390	0	279299	10	275009	0	NULL	NULL	scene/s_325.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	274899	10	274409	1	331	274740
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	3	NULL	NULL	NULL	NULL	3	3	25	Faces	NULL	NULL	NULL	Scenes	1	2390	0	282299	10	280009	1	NULL	NULL	face/f_114.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	279899	10	279409	1	387	279796
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	4	NULL	NULL	NULL	NULL	4	3	26	Faces	NULL	NULL	NULL	Scenes	1	2390	0	285299	10	283009	0	NULL	NULL	face/f_036.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	282899	10	282409	1	419	282828
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	5	NULL	NULL	NULL	NULL	5	3	27	Scenes	NULL	NULL	NULL	Scenes	1	4390	0	290299	10	286009	2	NULL	NULL	scene/s_189.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	285899	10	285409	1	1355	286764
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	6	NULL	NULL	NULL	NULL	6	3	28	Faces	NULL	NULL	NULL	Scenes	1	6390	0	297299	10	291009	1	NULL	NULL	face/f_036.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	290899	10	290409	1	739	291148
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	7	NULL	NULL	NULL	NULL	7	3	29	Scenes	NULL	NULL	NULL	Scenes	2	6390	0	304299	10	298009	1	NULL	NULL	scene/s_189.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	297899	10	297409	2	787	298196
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	8	NULL	NULL	NULL	NULL	8	3	30	Scenes	NULL	NULL	NULL	Scenes	1	4390	0	309299	10	305009	0	NULL	NULL	scene/s_409.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	304899	10	304409	1	659	305068
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	9	NULL	NULL	NULL	NULL	9	3	31	Scenes	NULL	NULL	NULL	Scenes	2	2390	0	312299	10	310009	0	NULL	NULL	scene/s_409.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	309899	10	309409	2	739	310148
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	10	NULL	NULL	NULL	NULL	10	3	32	Faces	NULL	NULL	NULL	Scenes	1	4390	0	317299	10	313009	3	NULL	NULL	face/f_112.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	312899	10	312409	1	779	313188
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	11	NULL	NULL	NULL	NULL	11	3	33	Scenes	NULL	NULL	NULL	Scenes	2	6390	0	324298	10	318008	1	NULL	NULL	scene/s_409.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	317898	9	317408	2	764	318172
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	12	NULL	NULL	NULL	NULL	12	3	34	Scenes	NULL	NULL	NULL	Scenes	1	2390	0	327298	10	325008	0	NULL	NULL	scene/s_371.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	324898	10	324408	1	828	325236
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	13	NULL	NULL	NULL	NULL	13	3	35	Faces	NULL	NULL	NULL	Scenes	1	4390	0	332298	10	328008	2	NULL	NULL	face/f_112.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	327898	10	327408	1	548	327956
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	14	NULL	NULL	NULL	NULL	14	3	36	Scenes	NULL	NULL	NULL	Scenes	2	2390	0	335298	10	333008	1	NULL	NULL	scene/s_371.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	2	0	332898	10	332408	2	868	333276
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	15	NULL	NULL	NULL	NULL	15	3	37	Scenes	NULL	NULL	NULL	Scenes	1	6390	0	342298	10	336008	0	NULL	NULL	scene/s_136.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	335898	10	335408	1	836	336244
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	16	NULL	NULL	NULL	NULL	16	3	38	Faces	NULL	NULL	NULL	Scenes	1	6390	0	349298	10	343008	2	NULL	NULL	face/f_112.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	342898	10	342408	1	372	342780
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	17	NULL	NULL	NULL	NULL	17	3	39	Faces	NULL	NULL	NULL	Scenes	1	2390	0	352298	10	350008	0	NULL	NULL	face/m_135.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	349898	10	349408	1	587	349995
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	18	NULL	NULL	NULL	NULL	18	3	40	Faces	NULL	NULL	NULL	Scenes	1	4390	0	357298	10	353008	0	NULL	NULL	face/m_135.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	352898	10	352408	1	555	352963
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	19	NULL	NULL	NULL	NULL	19	3	41	Scenes	NULL	NULL	NULL	Scenes	1	2390	0	360298	10	358008	3	NULL	NULL	scene/s_378.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Relevant	BlockList	1	1	0	357898	10	357408	1	843	358251
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	20	NULL	NULL	NULL	NULL	20	3	42	Faces	NULL	NULL	NULL	Scenes	1	6390	0	367298	10	361008	1	NULL	NULL	face/m_053.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	360898	10	360408	1	635	361043
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	21	NULL	NULL	NULL	NULL	21	3	43	Faces	NULL	NULL	NULL	Scenes	1	4390	0	372298	10	368008	0	NULL	NULL	face/f_145.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	367898	10	367408	1	579	367987
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	2	BlockProc	SessionList	2	1	3	22	NULL	NULL	NULL	NULL	22	3	44		NULL	NULL	NULL	Scenes			NULL	NULL	NULL	NULL		387298	385408		NULL	NULL	NULL	NULL	NULL	NULL			NULL	NULL	NULL	FeedbackProc		BlockList	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	1	-999999	393915	10	387408	1	4	45		1	2	2399	Categorize			NULL	NULL	NULL	NULL		NULL	NULL		408731	1	397325	0	409731	408741			0	411631	409741	InstrProc		BlockList	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	2	NULL	NULL	NULL	NULL	2	4	46	Scenes	NULL	NULL	NULL	Categorize	2	4390	0	416630	9	412340	0	NULL	NULL	scene/s_301.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	2	0	412231	10	411741	2	1045	412786
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	3	NULL	NULL	NULL	NULL	3	4	47	Faces	NULL	NULL	NULL	Categorize	1	2390	0	419630	10	417340	1	NULL	NULL	face/m_055.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	417230	10	416740	1	318	417058
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	4	NULL	NULL	NULL	NULL	4	4	48	Faces	NULL	NULL	NULL	Categorize	1	2390	0	422630	10	420340	0	NULL	NULL	face/m_129.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	420230	10	419740	1	534	420274
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	5	NULL	NULL	NULL	NULL	5	4	49	Scenes	NULL	NULL	NULL	Categorize	2	4390	0	427630	10	423340	2	NULL	NULL	scene/s_141.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	2	0	423230	10	422740	2	566	423306
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	6	NULL	NULL	NULL	NULL	6	4	50	Faces	NULL	NULL	NULL	Categorize	1	6390	0	434630	10	428340	1	NULL	NULL	face/m_129.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	428230	10	427740	1	590	428330
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	7	NULL	NULL	NULL	NULL	7	4	51	Scenes	NULL	NULL	NULL	Categorize	2	6390	0	441630	10	435340	1	NULL	NULL	scene/s_141.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	2	0	435230	10	434740	2	542	435282
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	8	NULL	NULL	NULL	NULL	8	4	52	Scenes	NULL	NULL	NULL	Categorize	2	4390	0	446630	10	442340	0	NULL	NULL	scene/s_264.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	2	0	442230	10	441740	2	654	442394
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	9	NULL	NULL	NULL	NULL	9	4	53	Scenes	NULL	NULL	NULL	Categorize	2	2390	0	449630	10	447340	0	NULL	NULL	scene/s_264.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	2	0	447230	10	446740	2	550	447290
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	10	NULL	NULL	NULL	NULL	10	4	54	Faces	NULL	NULL	NULL	Categorize	1	4390	0	454630	10	450340	3	NULL	NULL	face/f_135.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Novel	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	1	0	450230	10	449740	1	638	450378
TRSEscan	1091	1	60.001	1	-1398917858	7/15/2010	18:55:34	3	BlockProc	SessionList	2	1	4	11	NULL	NULL	NULL	NULL	11	4	55	Scenes	NULL	NULL	NULL	Categorize	2	6390	0	461630	10	455340	1	NULL	NULL	scene/s_264.bmp	NULL	NULL	NULL	NULL	NULL	NULL	Repeat	SFFSFSSSFSSFSSFFFSFF	NULL	NULL	NULL	TrialProc	Irrelevant	BlockList	1	2	0	455230	10	454740	2	606	455346
