ExperimentName	Subject	Block	Trial	Category	Condition	Delay	DelayFixation.OffsetTime	DelayFixation.OnsetTime	Distractors	Go.OffsetTime	Go.OnsetTime	Novelty	Relevance	Stim.ACC	Stim.OffsetTime	Stim.OnsetTime	Stim.RT
TRSEscan	102	1	20	Faces	Faces	6390	186315	180025	1			Novel	Relevant	1	179912	179422	377
TRSEscan	102	1	21	Faces	Faces	4390	191317	187027	0			Novel	Relevant	1	186914	186424	575
TRSEscan	102	2	1		Scenes					222775	221785						
TRSEscan	102	2	2	Scenes	Scenes	4390	229676	225386	0			Novel	Relevant	1	225273	224783	1151
TRSEscan	102	2	3	Faces	Scenes	2390	232668	230378	1			Novel	Irrelevant	1	230265	229775	511
TRSEscan	102	2	4	Faces	Scenes	2390	235666	233376	0			Novel	Irrelevant	1	233263	232773	633
TRSEscan	102	2	5	Scenes	Scenes	4390	240664	236374	2			Novel	Relevant	1	236261	235771	467
TRSEscan	102	2	6	Faces	Scenes	6390	247656	241366	1			Repeat	Irrelevant	1	241253	240763	443
TRSEscan	102	2	7	Scenes	Scenes	6390	254658	248368	1			Repeat	Relevant	1	248255	247765	865
TRSEscan	102	2	8	Scenes	Scenes	4390	259660	255370	0			Novel	Relevant	1	255257	254767	639
TRSEscan	102	2	9	Scenes	Scenes	2390	262652	260362	0			Repeat	Relevant	1	260249	259759	679
TRSEscan	102	2	10	Faces	Scenes	4390	267650	263360	3			Novel	Irrelevant	1	263247	262757	497
TRSEscan	102	2	11	Scenes	Scenes	6390	274642	268352	1			Repeat	Relevant	0	268239	267749	465
TRSEscan	102	2	12	Scenes	Scenes	2390	277644	275354	0			Novel	Relevant	1	275241	274751	1039
TRSEscan	102	2	13	Faces	Scenes	4390	282642	278352	2			Repeat	Irrelevant	1	278239	277749	857
TRSEscan	102	2	14	Scenes	Scenes	2390	285634	283344	1			Repeat	Relevant	1	283231	282741	1161
TRSEscan	102	2	15	Scenes	Scenes	6390	292632	286342	0			Novel	Relevant	1	286229	285739	723
TRSEscan	102	2	16	Faces	Scenes	6390	299634	293344	2			Repeat	Irrelevant	1	293231	292741	496
TRSEscan	102	2	17	Faces	Scenes	2390	302636	300346	0			Novel	Irrelevant	1	300233	299743	542
TRSEscan	102	2	18	Faces	Scenes	4390	307634	303344	0			Repeat	Irrelevant	1	303231	302741	496
TRSEscan	102	2	19	Scenes	Scenes	2390	310626	308336	3			Novel	Relevant	1	308223	307733	704
TRSEscan	102	2	20	Faces	Scenes	6390	317624	311334	1			Novel	Irrelevant	1	311221	310731	466
TRSEscan	102	2	21	Faces	Scenes	4390	322626	318336	0			Novel	Irrelevant	1	318223	317733	624
TRSEscan	102	3	1		Categorize					354855	353865						
TRSEscan	102	3	2	Scenes	Categorize	4390	361756	357466	0			Novel	Irrelevant	1	357353	356863	741
TRSEscan	102	3	3	Faces	Categorize	2390	364748	362458	1			Novel	Irrelevant	1	362345	361855	445
TRSEscan	102	3	4	Faces	Categorize	2390	367746	365456	0			Novel	Irrelevant	1	365343	364853	631
TRSEscan	102	3	5	Scenes	Categorize	4390	372745	368455	2			Novel	Irrelevant	1	368342	367852	568
TRSEscan	102	3	6	Faces	Categorize	6390	379736	373446	1			Repeat	Irrelevant	1	373334	372844	368
TRSEscan	102	3	7	Scenes	Categorize	6390	386738	380448	1			Repeat	Irrelevant	1	380335	379845	583
TRSEscan	102	3	8	Scenes	Categorize	4390	391740	387450	0			Novel	Irrelevant	1	387337	386847	629
TRSEscan	102	3	9	Scenes	Categorize	2390	394732	392442	0			Repeat	Irrelevant	1	392329	391839	629
TRSEscan	102	3	10	Faces	Categorize	4390	399730	395440	3			Novel	Irrelevant	1	395327	394837	511
TRSEscan	102	3	11	Scenes	Categorize	6390	406722	400432	1			Repeat	Irrelevant	1	400319	399829	479
TRSEscan	102	3	12	Scenes	Categorize	2390	409724	407434	0			Novel	Irrelevant	1	407321	406831	541
TRSEscan	102	3	13	Faces	Categorize	4390	414722	410432	2			Repeat	Irrelevant	1	410319	409829	391
TRSEscan	102	3	14	Scenes	Categorize	2390	417714	415424	1			Repeat	Irrelevant	1	415311	414821	431
TRSEscan	102	3	15	Scenes	Categorize	6390	424712	418422	0			Novel	Irrelevant	1	418309	417819	457
TRSEscan	102	3	16	Faces	Categorize	6390	431714	425424	2			Repeat	Irrelevant	1	425311	424821	462
TRSEscan	102	3	17	Faces	Categorize	2390	434716	432426	0			Novel	Irrelevant	1	432313	431823	748
TRSEscan	102	3	18	Faces	Categorize	4390	439714	435424	0			Repeat	Irrelevant	1	435311	434821	486
TRSEscan	102	3	19	Scenes	Categorize	2390	442706	440416	3			Novel	Irrelevant	1	440303	439813	558
TRSEscan	102	3	20	Faces	Categorize	6390	449704	443414	1			Novel	Irrelevant	1	443301	442811	552
TRSEscan	102	3	21	Faces	Categorize	4390	454706	450416	0			Novel	Irrelevant	1	450303	449813	542
TRSEscan	102	4	1		Both					486683	485693						
TRSEscan	102	4	2	Scenes	Both	4390	493585	489295	0			Novel	Relevant	1	489182	488692	895
TRSEscan	102	4	3	Faces	Both	2390	496577	494287	1			Novel	Relevant	1	494174	493684	526
TRSEscan	102	4	4	Faces	Both	2390	499575	497285	0			Novel	Relevant	1	497172	496682	680
TRSEscan	102	4	5	Scenes	Both	4390	504573	500283	2			Novel	Relevant	1	500170	499680	802
TRSEscan	102	4	6	Faces	Both	6390	511565	505275	1			Repeat	Relevant	1	505162	504672	842
TRSEscan	102	4	7	Scenes	Both	6390	518567	512277	1			Repeat	Relevant	1	512164	511674	864
TRSEscan	102	4	8	Scenes	Both	4390	523569	519279	0			Novel	Relevant	1	519166	518676	862
TRSEscan	102	4	9	Scenes	Both	2390	526561	524271	0			Repeat	Relevant	1	524158	523668	822
TRSEscan	102	4	10	Faces	Both	4390	531559	527269	3			Novel	Relevant	1	527156	526666	584
TRSEscan	102	4	11	Scenes	Both	6390	538551	532261	1			Repeat	Relevant	0	532148	531658	360
TRSEscan	102	4	12	Scenes	Both	2390	541553	539263	0			Novel	Relevant	1	539150	538660	790
TRSEscan	102	4	13	Faces	Both	4390	546551	542261	2			Repeat	Relevant	1	542148	541658	680
TRSEscan	102	4	14	Scenes	Both	2390	549543	547253	1			Repeat	Relevant	1	547140	546650	944
TRSEscan	102	4	15	Scenes	Both	6390	556541	550251	0			Novel	Relevant	1	550138	549648	618
TRSEscan	102	4	16	Faces	Both	6390	563543	557253	2			Repeat	Relevant	1	557140	556650	824
TRSEscan	102	4	17	Faces	Both	2390	566545	564255	0			Novel	Relevant	1	564142	563652	989
TRSEscan	102	4	18	Faces	Both	4390	571543	567253	0			Repeat	Relevant	1	567140	566650	727
TRSEscan	102	4	19	Scenes	Both	2390	574535	572245	3			Novel	Relevant	1	572132	571642	695
TRSEscan	102	4	20	Faces	Both	6390	581533	575243	1			Novel	Relevant	1	575130	574640	817
TRSEscan	102	4	21	Faces	Both	4390	586535	582245	0			Novel	Relevant	1	582132	581642	687
TRSEscan	102	5	1		Scenes					120735	119745						
TRSEscan	102	5	2	Faces	Scenes	2390	125637	123347	0			Novel	Irrelevant	1	123233	122743	635
TRSEscan	102	5	3	Faces	Scenes	4390	130635	126345	0			Novel	Irrelevant	1	126232	125742	452
TRSEscan	102	5	4	Scenes	Scenes	6390	137627	131337	2			Novel	Relevant	1	131224	130734	404
TRSEscan	102	5	5	Faces	Scenes	4390	142628	138338	1			Repeat	Irrelevant	1	138225	137735	499
TRSEscan	102	5	6	Faces	Scenes	2390	145620	143330	0			Repeat	Irrelevant	1	143217	142727	547
TRSEscan	102	5	7	Faces	Scenes	6390	152619	146329	0			Novel	Irrelevant	1	146216	145726	572
TRSEscan	102	5	8	Scenes	Scenes	2390	155620	153330	3			Novel	Relevant	1	153217	152727	611
TRSEscan	102	5	9	Scenes	Scenes	4390	160619	156329	0			Repeat	Relevant	1	156216	155726	844
TRSEscan	102	5	10	Faces	Scenes	2390	163611	161321	2			Repeat	Irrelevant	1	161208	160718	596
TRSEscan	102	5	11	Scenes	Scenes	4390	168609	164319	1			Repeat	Relevant	1	164206	163716	838
TRSEscan	102	5	12	Scenes	Scenes	6390	175601	169311	0			Novel	Relevant	1	169198	168708	853
TRSEscan	102	5	13	Faces	Scenes	4390	180603	176313	2			Novel	Irrelevant	1	176199	175709	541
TRSEscan	102	5	14	Scenes	Scenes	2390	183594	181304	1			Repeat	Relevant	1	181192	180702	580
TRSEscan	102	5	15	Scenes	Scenes	6390	190593	184303	0			Novel	Relevant	1	184190	183700	725
TRSEscan	102	5	16	Scenes	Scenes	4390	195595	191305	0			Novel	Relevant	1	191191	190701	980
TRSEscan	102	5	17	Faces	Scenes	6390	202586	196296	3			Novel	Irrelevant	1	196184	195694	1147
TRSEscan	102	5	18	Scenes	Scenes	2390	205588	203298	1			Repeat	Relevant	1	203185	202695	514
TRSEscan	102	5	19	Faces	Scenes	2390	208586	206296	1			Repeat	Irrelevant	1	206183	205693	508
TRSEscan	102	5	20	Faces	Scenes	6390	215585	209295	0			Novel	Irrelevant	1	209182	208692	501
TRSEscan	102	5	21	Scenes	Scenes	4390	220587	216297	2			Novel	Relevant	1	216184	215694	699
TRSEscan	102	6	1		Categorize					250638	249648						
TRSEscan	102	6	2	Faces	Categorize	2390	255539	253249	0			Novel	Irrelevant	1	253136	252646	570
TRSEscan	102	6	3	Faces	Categorize	4390	260537	256247	0			Novel	Irrelevant	1	256134	255644	492
TRSEscan	102	6	4	Scenes	Categorize	6390	267529	261239	2			Novel	Irrelevant	1	261126	260636	612
TRSEscan	102	6	5	Faces	Categorize	4390	272531	268241	1			Repeat	Irrelevant	1	268128	267638	474
TRSEscan	102	6	6	Faces	Categorize	2390	275523	273233	0			Repeat	Irrelevant	1	273120	272630	450
TRSEscan	102	6	7	Faces	Categorize	6390	282521	276231	0			Novel	Irrelevant	1	276118	275628	444
TRSEscan	102	6	8	Scenes	Categorize	2390	285523	283233	3			Novel	Irrelevant	1	283120	282630	418
TRSEscan	102	6	9	Scenes	Categorize	4390	290521	286231	0			Repeat	Irrelevant	1	286118	285628	596
TRSEscan	102	6	10	Faces	Categorize	2390	293513	291223	2			Repeat	Irrelevant	1	291110	290620	588
TRSEscan	102	6	11	Scenes	Categorize	4390	298511	294221	1			Repeat	Irrelevant	1	294108	293618	630
TRSEscan	102	6	12	Scenes	Categorize	6390	305503	299213	0			Novel	Irrelevant	1	299100	298610	518
TRSEscan	102	6	13	Faces	Categorize	4390	310505	306215	2			Novel	Irrelevant	1	306102	305612	579
TRSEscan	102	6	14	Scenes	Categorize	2390	313497	311207	1			Repeat	Irrelevant	1	311094	310604	467
TRSEscan	102	6	15	Scenes	Categorize	6390	320495	314205	0			Novel	Irrelevant	1	314092	313602	549
TRSEscan	102	6	16	Scenes	Categorize	4390	325497	321207	0			Novel	Irrelevant	1	321094	320604	483
TRSEscan	102	6	17	Faces	Categorize	6390	332489	326199	3			Novel	Irrelevant	1	326086	325596	571
TRSEscan	102	6	18	Scenes	Categorize	2390	335491	333201	1			Repeat	Irrelevant	1	333088	332598	609
TRSEscan	102	6	19	Faces	Categorize	2390	338489	336199	1			Repeat	Irrelevant	1	336086	335596	411
TRSEscan	102	6	20	Faces	Categorize	6390	345487	339197	0			Novel	Irrelevant	0	339084	338594	357
TRSEscan	102	6	21	Scenes	Categorize	4390	350489	346199	2			Novel	Irrelevant	1	346086	345596	483
TRSEscan	102	7	1		Both					380389	379399						
TRSEscan	102	7	2	Faces	Both	2390	385291	383001	0			Novel	Relevant	1	382888	382398	928
TRSEscan	102	7	3	Faces	Both	4390	390289	385999	0			Novel	Relevant	1	385886	385396	610
TRSEscan	102	7	4	Scenes	Both	6390	397281	390991	2			Novel	Relevant	1	390878	390388	850
TRSEscan	102	7	5	Faces	Both	4390	402283	397993	1			Repeat	Relevant	1	397880	397390	864
TRSEscan	102	7	6	Faces	Both	2390	405274	402984	0			Repeat	Relevant	1	402872	402382	680
TRSEscan	102	7	7	Faces	Both	6390	412273	405983	0			Novel	Relevant	1	405870	405380	714
TRSEscan	102	7	8	Scenes	Both	2390	415275	412985	3			Novel	Relevant	1	412872	412382	1280
TRSEscan	102	7	9	Scenes	Both	4390	420273	415983	0			Repeat	Relevant	1	415870	415380	674
TRSEscan	102	7	10	Faces	Both	2390	423265	420975	2			Repeat	Relevant	1	420862	420372	546
TRSEscan	102	7	11	Scenes	Both	4390	428263	423973	1			Repeat	Relevant	1	423860	423370	628
TRSEscan	102	7	12	Scenes	Both	6390	435255	428965	0			Novel	Relevant	1	428852	428362	588
TRSEscan	102	7	13	Faces	Both	4390	440257	435967	2			Novel	Relevant	1	435854	435364	858
TRSEscan	102	7	14	Scenes	Both	2390	443248	440958	1			Repeat	Relevant	1	440846	440356	801
TRSEscan	102	7	15	Scenes	Both	6390	450247	443957	0			Novel	Relevant	1	443844	443354	907
TRSEscan	102	7	16	Scenes	Both	4390	455249	450959	0			Novel	Relevant	1	450846	450356	1161
TRSEscan	102	7	17	Faces	Both	6390	462240	455950	3			Novel	Relevant	1	455838	455348	673
TRSEscan	102	7	18	Scenes	Both	2390	465242	462952	1			Repeat	Relevant	1	462839	462349	472
TRSEscan	102	7	19	Faces	Both	2390	468241	465951	1			Repeat	Relevant	1	465838	465348	937
TRSEscan	102	7	20	Faces	Both	6390	475239	468949	0			Novel	Relevant	1	468836	468346	539
TRSEscan	102	7	21	Scenes	Both	4390	480241	475951	2			Novel	Relevant	1	475838	475348	841
TRSEscan	102	8	1		Faces					509488	508498						
TRSEscan	102	8	2	Faces	Faces	2390	514389	512099	0			Novel	Relevant	1	511986	511496	740
TRSEscan	102	8	3	Faces	Faces	4390	519388	515098	0			Novel	Relevant	1	514985	514495	533
TRSEscan	102	8	4	Scenes	Faces	6390	526379	520089	2			Novel	Irrelevant	1	519977	519487	469
TRSEscan	102	8	5	Faces	Faces	4390	531381	527091	1			Repeat	Relevant	1	526978	526488	604
TRSEscan	102	8	6	Faces	Faces	2390	534373	532083	0			Repeat	Relevant	1	531970	531480	644
TRSEscan	102	8	7	Faces	Faces	6390	541371	535081	0			Novel	Relevant	1	534968	534478	598
TRSEscan	102	8	8	Scenes	Faces	2390	544373	542083	3			Novel	Irrelevant	1	541970	541480	516
TRSEscan	102	8	9	Scenes	Faces	4390	549372	545082	0			Repeat	Irrelevant	0	544968	544478	614
TRSEscan	102	8	10	Faces	Faces	2390	552363	550073	2			Repeat	Relevant	1	549961	549471	1389
TRSEscan	102	8	11	Scenes	Faces	4390	557362	553072	1			Repeat	Irrelevant	1	552959	552469	743
TRSEscan	102	8	12	Scenes	Faces	6390	564353	558063	0			Novel	Irrelevant	1	557951	557461	462
TRSEscan	102	8	13	Faces	Faces	4390	569355	565065	2			Novel	Relevant	1	564952	564462	630
TRSEscan	102	8	14	Scenes	Faces	2390	572347	570057	1			Repeat	Irrelevant	1	569944	569454	621
TRSEscan	102	8	15	Scenes	Faces	6390	579345	573055	0			Novel	Irrelevant	1	572942	572452	512
TRSEscan	102	8	16	Scenes	Faces	4390	584347	580057	0			Novel	Irrelevant	1	579944	579454	501
TRSEscan	102	8	17	Faces	Faces	6390	591339	585049	3			Novel	Relevant	1	584936	584446	645
TRSEscan	102	8	18	Scenes	Faces	2390	594341	592051	1			Repeat	Irrelevant	1	591938	591448	483
TRSEscan	102	8	19	Faces	Faces	2390	597339	595049	1			Repeat	Relevant	1	594936	594446	701
TRSEscan	102	8	20	Faces	Faces	6390	604338	598048	0			Novel	Relevant	1	597935	597445	614
TRSEscan	102	8	21	Scenes	Faces	4390	609339	605049	2			Novel	Irrelevant	1	604936	604446	573
TRSEscan	102	9	1		Categorize					88423	87433						
TRSEscan	102	9	2	Faces	Categorize	4390	95325	91035	0			Novel	Irrelevant	1	90922	90432	911
TRSEscan	102	9	3	Faces	Categorize	2390	98317	96027	0			Novel	Irrelevant	0	95914	95424	815
TRSEscan	102	9	4	Scenes	Categorize	2390	101315	99025	2			Novel	Irrelevant	1	98912	98422	1337
TRSEscan	102	9	5	Faces	Categorize	6390	108313	102023	1			Novel	Irrelevant	1	101910	101420	691
TRSEscan	102	9	6	Faces	Categorize	4390	113315	109025	0			Repeat	Irrelevant	1	108912	108422	457
TRSEscan	102	9	7	Faces	Categorize	6390	120307	114017	0			Novel	Irrelevant	1	113904	113414	505
TRSEscan	102	9	8	Scenes	Categorize	2390	123309	121019	3			Novel	Irrelevant	1	120906	120416	535
TRSEscan	102	9	9	Faces	Categorize	4390	128307	124017	1			Novel	Irrelevant	1	123904	123414	521
TRSEscan	102	9	10	Faces	Categorize	6390	135299	129009	0			Repeat	Irrelevant	1	128896	128406	489
TRSEscan	102	9	11	Scenes	Categorize	4390	140301	136011	2			Novel	Irrelevant	1	135898	135408	366
TRSEscan	102	9	12	Scenes	Categorize	2390	143293	141003	0			Repeat	Irrelevant	1	140890	140400	518
TRSEscan	102	9	13	Faces	Categorize	4390	148291	144001	2			Repeat	Irrelevant	1	143888	143398	576
TRSEscan	102	9	14	Scenes	Categorize	2390	151283	148993	1			Novel	Irrelevant	1	148880	148390	744
TRSEscan	102	9	15	Faces	Categorize	6390	158281	151991	1			Novel	Irrelevant	1	151878	151388	610
TRSEscan	102	9	16	Scenes	Categorize	4390	163283	158993	1			Novel	Irrelevant	1	158880	158390	504
TRSEscan	102	9	17	Scenes	Categorize	6390	170275	163985	0			Repeat	Irrelevant	1	163872	163382	544
TRSEscan	102	9	18	Scenes	Categorize	2390	173276	170986	0			Repeat	Irrelevant	1	170873	170383	671
TRSEscan	102	9	19	Faces	Categorize	2390	176275	173985	3			Repeat	Irrelevant	1	173872	173382	496
TRSEscan	102	9	20	Scenes	Categorize	4390	181273	176983	1			Novel	Irrelevant	1	176870	176380	402
TRSEscan	102	9	21	Scenes	Categorize	6390	188265	181975	0			Repeat	Irrelevant	1	181862	181372	442
TRSEscan	102	10	1		Both					217622	216632						
TRSEscan	102	10	2	Faces	Both	4390	224524	220234	0			Novel	Relevant	1	220121	219631	422
TRSEscan	102	10	3	Faces	Both	2390	227516	225226	0			Novel	Relevant	1	225113	224623	646
TRSEscan	102	10	4	Scenes	Both	2390	230514	228224	2			Novel	Relevant	1	228111	227621	784
TRSEscan	102	10	5	Faces	Both	6390	237512	231222	1			Novel	Relevant	1	231109	230619	530
TRSEscan	102	10	6	Faces	Both	4390	242514	238224	0			Repeat	Relevant	1	238111	237621	600
TRSEscan	102	10	7	Faces	Both	6390	249506	243216	0			Novel	Relevant	1	243103	242613	720
TRSEscan	102	10	8	Scenes	Both	2390	252508	250218	3			Novel	Relevant	1	250105	249615	654
TRSEscan	102	10	9	Faces	Both	4390	257506	253216	1			Novel	Relevant	1	253103	252613	672
TRSEscan	102	10	10	Faces	Both	6390	264498	258208	0			Repeat	Relevant	1	258095	257605	760
TRSEscan	102	10	11	Scenes	Both	4390	269500	265210	2			Novel	Relevant	1	265097	264607	654
TRSEscan	102	10	12	Scenes	Both	2390	272492	270202	0			Repeat	Relevant	1	270089	269599	573
TRSEscan	102	10	13	Faces	Both	4390	277490	273200	2			Repeat	Relevant	1	273087	272597	807
TRSEscan	102	10	14	Scenes	Both	2390	280482	278192	1			Novel	Relevant	1	278079	277589	679
TRSEscan	102	10	15	Faces	Both	6390	287480	281190	1			Novel	Relevant	1	281077	280587	585
TRSEscan	102	10	16	Scenes	Both	4390	292482	288192	1			Novel	Relevant	1	288079	287589	575
TRSEscan	102	10	17	Scenes	Both	6390	299474	293184	0			Repeat	Relevant	1	293071	292581	695
TRSEscan	102	10	18	Scenes	Both	2390	302475	300185	0			Repeat	Relevant	1	300072	299582	662
TRSEscan	102	10	19	Faces	Both	2390	305474	303184	3			Repeat	Relevant	1	303071	302581	1447
TRSEscan	102	10	20	Scenes	Both	4390	310472	306182	1			Novel	Relevant	1	306069	305579	649
TRSEscan	102	10	21	Scenes	Both	6390	317464	311174	0			Repeat	Relevant	1	311061	310571	657
TRSEscan	102	11	1		Faces					346972	345982						
TRSEscan	102	11	2	Faces	Faces	4390	353874	349584	0			Novel	Relevant	1	349471	348981	694
TRSEscan	102	11	3	Faces	Faces	2390	356865	354575	0			Novel	Relevant	1	354463	353973	558
TRSEscan	102	11	4	Scenes	Faces	2390	359864	357574	2			Novel	Irrelevant	1	357461	356971	544
TRSEscan	102	11	5	Faces	Faces	6390	366862	360572	1			Novel	Relevant	1	360459	359969	506
TRSEscan	102	11	6	Faces	Faces	4390	371864	367574	0			Repeat	Relevant	1	367461	366971	560
TRSEscan	102	11	7	Faces	Faces	6390	378856	372566	0			Novel	Relevant	1	372453	371963	1256
TRSEscan	102	11	8	Scenes	Faces	2390	381858	379568	3			Novel	Irrelevant	1	379454	378964	447
TRSEscan	102	11	9	Faces	Faces	4390	386856	382566	1			Novel	Relevant	1	382453	381963	488
TRSEscan	102	11	10	Faces	Faces	6390	393848	387558	0			Repeat	Relevant	1	387445	386955	599
TRSEscan	102	11	11	Scenes	Faces	4390	398850	394560	2			Novel	Irrelevant	1	394446	393956	863
TRSEscan	102	11	12	Scenes	Faces	2390	401841	399551	0			Repeat	Irrelevant	1	399439	398949	709
TRSEscan	102	11	13	Faces	Faces	4390	406840	402550	2			Repeat	Relevant	1	402437	401947	679
TRSEscan	102	11	14	Scenes	Faces	2390	409831	407541	1			Novel	Irrelevant	1	407429	406939	551
TRSEscan	102	11	15	Faces	Faces	6390	416830	410540	1			Novel	Relevant	1	410427	409937	633
TRSEscan	102	11	16	Scenes	Faces	4390	421832	417542	1			Novel	Irrelevant	1	417429	416939	783
TRSEscan	102	11	17	Scenes	Faces	6390	428823	422533	0			Repeat	Irrelevant	1	422421	421931	487
TRSEscan	102	11	18	Scenes	Faces	2390	431825	429535	0			Repeat	Irrelevant	1	429422	428932	702
TRSEscan	102	11	19	Faces	Faces	2390	434824	432534	3			Repeat	Relevant	1	432421	431931	1151
TRSEscan	102	11	20	Scenes	Faces	4390	439822	435532	1			Novel	Irrelevant	1	435419	434929	513
TRSEscan	102	11	21	Scenes	Faces	6390	446814	440524	0			Repeat	Irrelevant	1	440411	439921	1193
TRSEscan	102	12	1		Scenes					475719	474729						
TRSEscan	102	12	2	Faces	Scenes	4390	482620	478330	0			Novel	Irrelevant	1	478217	477727	610
TRSEscan	102	12	3	Faces	Scenes	2390	485612	483322	0			Novel	Irrelevant	1	483209	482719	546
TRSEscan	102	12	4	Scenes	Scenes	2390	488610	486320	2			Novel	Relevant	0	486207	485717	516
TRSEscan	102	12	5	Faces	Scenes	6390	495609	489319	1			Novel	Irrelevant	1	489206	488716	509
TRSEscan	102	12	6	Faces	Scenes	4390	500611	496321	0			Repeat	Irrelevant	1	496208	495718	443
TRSEscan	102	12	7	Faces	Scenes	6390	507602	501312	0			Novel	Irrelevant	1	501200	500710	492
TRSEscan	102	12	8	Scenes	Scenes	2390	510604	508314	3			Novel	Relevant	1	508201	507711	674
TRSEscan	102	12	9	Faces	Scenes	4390	515603	511313	1			Novel	Irrelevant	1	511200	510710	443
TRSEscan	102	12	10	Faces	Scenes	6390	522594	516304	0			Repeat	Irrelevant	1	516192	515702	499
TRSEscan	102	12	11	Scenes	Scenes	4390	527596	523306	2			Novel	Relevant	1	523193	522703	674
TRSEscan	102	12	12	Scenes	Scenes	2390	530588	528298	0			Repeat	Relevant	1	528185	527695	561
TRSEscan	102	12	13	Faces	Scenes	4390	535586	531296	2			Repeat	Irrelevant	1	531183	530693	563
TRSEscan	102	12	14	Scenes	Scenes	2390	538578	536288	1			Novel	Relevant	1	536175	535685	1003
TRSEscan	102	12	15	Faces	Scenes	6390	545577	539287	1			Novel	Irrelevant	1	539173	538683	677
TRSEscan	102	12	16	Scenes	Scenes	4390	550578	546288	1			Novel	Relevant	1	546175	545685	587
TRSEscan	102	12	17	Scenes	Scenes	6390	557570	551280	0			Repeat	Relevant	1	551167	550677	595
TRSEscan	102	12	18	Scenes	Scenes	2390	560572	558282	0			Repeat	Relevant	1	558169	557679	793
TRSEscan	102	12	19	Faces	Scenes	2390	563570	561280	3			Repeat	Irrelevant	1	561167	560677	523
TRSEscan	102	12	20	Scenes	Scenes	4390	568569	564279	1			Novel	Relevant	1	564166	563676	900
TRSEscan	102	12	21	Scenes	Scenes	6390	575560	569270	0			Repeat	Relevant	1	569158	568668	428
TRSEscan	102	13	1		Both					97268	96278						
TRSEscan	102	13	2	Scenes	Both	2390	102169	99879	0			Novel	Relevant	1	99766	99276	646
TRSEscan	102	13	3	Scenes	Both	4390	107168	102878	0			Repeat	Relevant	1	102765	102275	567
TRSEscan	102	13	4	Faces	Both	6390	114159	107869	2			Novel	Relevant	1	107757	107267	471
TRSEscan	102	13	5	Scenes	Both	4390	119161	114871	1			Repeat	Relevant	1	114758	114268	670
TRSEscan	102	13	6	Scenes	Both	2390	122153	119863	0			Novel	Relevant	1	119750	119260	590
TRSEscan	102	13	7	Scenes	Both	4390	127151	122861	0			Novel	Relevant	1	122748	122258	672
TRSEscan	102	13	8	Faces	Both	2390	130143	127853	3			Repeat	Relevant	0	127740	127250	680
TRSEscan	102	13	9	Scenes	Both	6390	137141	130851	1			Repeat	Relevant	1	130738	130248	786
TRSEscan	102	13	10	Faces	Both	4390	142143	137853	1			Repeat	Relevant	1	137740	137250	1296
TRSEscan	102	13	11	Scenes	Both	6390	149135	142845	1			Novel	Relevant	1	142732	142242	960
TRSEscan	102	13	12	Scenes	Both	2390	152137	149847	0			Novel	Relevant	1	149734	149244	918
TRSEscan	102	13	13	Faces	Both	2390	155135	152845	2			Novel	Relevant	1	152732	152242	776
TRSEscan	102	13	14	Faces	Both	6390	162134	155844	0			Novel	Relevant	1	155731	155241	848
