ExperimentName	Subject	Block	Trial	Category	Condition	Delay	DelayFixation.OffsetTime	DelayFixation.OnsetTime	Distractors	Go.OffsetTime	Go.OnsetTime	Novelty	Relevance	Stim.ACC	Stim.OffsetTime	Stim.OnsetTime	Stim.RT
TRSEscan	118	5	11	Scenes	Scenes	4390	120103	115813	1			Repeat	Relevant	1	115700	115210	924
TRSEscan	118	5	12	Scenes	Scenes	6390	127095	120805	0			Novel	Relevant	1	120692	120202	1004
TRSEscan	118	5	13	Faces	Scenes	4390	132096	127806	2			Novel	Irrelevant	1	127693	127203	619
TRSEscan	118	5	14	Scenes	Scenes	2390	135088	132798	1			Repeat	Relevant	1	132685	132195	1411
TRSEscan	118	5	15	Scenes	Scenes	6390	142087	135797	0			Novel	Relevant	1	135684	135194	756
TRSEscan	118	5	16	Scenes	Scenes	4390	147088	142798	0			Novel	Relevant	1	142685	142195	603
TRSEscan	118	5	17	Faces	Scenes	6390	154080	147790	3			Novel	Irrelevant	1	147677	147187	635
TRSEscan	118	5	18	Scenes	Scenes	2390	157082	154792	1			Repeat	Relevant	1	154679	154189	681
TRSEscan	118	5	19	Faces	Scenes	2390	160080	157790	1			Repeat	Irrelevant	1	157677	157187	538
TRSEscan	118	5	20	Faces	Scenes	6390	167079	160789	0			Novel	Irrelevant	1	160676	160186	571
TRSEscan	118	5	21	Scenes	Scenes	4390	172081	167791	2			Novel	Relevant	1	167677	167187	570
TRSEscan	118	6	1		Categorize					201746	200756						
TRSEscan	118	6	2	Faces	Categorize	2390	206647	204357	0			Novel	Irrelevant	1	204244	203754	587
TRSEscan	118	6	3	Faces	Categorize	4390	211646	207356	0			Novel	Irrelevant	1	207243	206753	500
TRSEscan	118	6	4	Scenes	Categorize	6390	218638	212348	2			Novel	Irrelevant	1	212235	211745	588
TRSEscan	118	6	5	Faces	Categorize	4390	223639	219349	1			Repeat	Irrelevant	0	219236	218746	1035
TRSEscan	118	6	6	Faces	Categorize	2390	226631	224341	0			Repeat	Irrelevant	1	224228	223738	762
TRSEscan	118	6	7	Faces	Categorize	6390	233630	227340	0			Novel	Irrelevant	1	227227	226737	523
TRSEscan	118	6	8	Scenes	Categorize	2390	236631	234341	3			Novel	Irrelevant	1	234228	233738	634
TRSEscan	118	6	9	Scenes	Categorize	4390	241630	237340	0			Repeat	Irrelevant	1	237227	236737	563
TRSEscan	118	6	10	Faces	Categorize	2390	244621	242331	2			Repeat	Irrelevant	1	242219	241729	603
TRSEscan	118	6	11	Scenes	Categorize	4390	249620	245330	1			Repeat	Irrelevant	1	245217	244727	741
TRSEscan	118	6	12	Scenes	Categorize	6390	256612	250322	0			Novel	Irrelevant	1	250209	249719	765
TRSEscan	118	6	13	Faces	Categorize	4390	261613	257323	2			Novel	Irrelevant	1	257210	256720	596
TRSEscan	118	6	14	Scenes	Categorize	2390	264605	262315	1			Repeat	Irrelevant	1	262202	261712	1300
TRSEscan	118	6	15	Scenes	Categorize	6390	271604	265314	0			Novel	Irrelevant	1	265201	264711	829
TRSEscan	118	6	16	Scenes	Categorize	4390	276605	272315	0			Novel	Irrelevant	1	272202	271712	708
TRSEscan	118	6	17	Faces	Categorize	6390	283597	277307	3			Novel	Irrelevant	1	277194	276704	660
TRSEscan	118	6	18	Scenes	Categorize	2390	286599	284309	1			Repeat	Irrelevant	1	284196	283706	650
TRSEscan	118	6	19	Faces	Categorize	2390	289597	287307	1			Repeat	Irrelevant	1	287194	286704	732
TRSEscan	118	6	20	Faces	Categorize	6390	296596	290306	0			Novel	Irrelevant	1	290193	289703	636
TRSEscan	118	6	21	Scenes	Categorize	4390	301598	297308	2			Novel	Irrelevant	1	297195	296705	730
TRSEscan	118	7	1		Both					330811	329821						
TRSEscan	118	7	2	Faces	Both	2390	335712	333422	0			Novel	Relevant	1	333309	332819	600
TRSEscan	118	7	3	Faces	Both	4390	340711	336421	0			Novel	Relevant	1	336308	335818	793
TRSEscan	118	7	4	Scenes	Both	6390	347702	341412	2			Novel	Relevant	0	341300	340810	673
TRSEscan	118	7	5	Faces	Both	4390	352704	348414	1			Repeat	Relevant	1	348301	347811	1144
TRSEscan	118	7	6	Faces	Both	2390	355696	353406	0			Repeat	Relevant	1	353293	352803	1055
TRSEscan	118	7	7	Faces	Both	6390	362694	356404	0			Novel	Relevant	1	356291	355801	905
TRSEscan	118	7	8	Scenes	Both	2390	365696	363406	3			Novel	Relevant	1	363293	362803	823
TRSEscan	118	7	9	Scenes	Both	4390	370695	366405	0			Repeat	Relevant	1	366292	365802	1152
TRSEscan	118	7	10	Faces	Both	2390	373686	371396	2			Repeat	Relevant	1	371284	370794	928
TRSEscan	118	7	11	Scenes	Both	4390	378685	374395	1			Repeat	Relevant	1	374282	373792	930
TRSEscan	118	7	12	Scenes	Both	6390	385676	379386	0			Novel	Relevant	1	379274	378784	890
TRSEscan	118	7	13	Faces	Both	4390	390678	386388	2			Novel	Relevant	1	386275	385785	865
TRSEscan	118	7	14	Scenes	Both	2390	393670	391380	1			Repeat	Relevant	1	391267	390777	1065
TRSEscan	118	7	15	Scenes	Both	6390	400668	394378	0			Novel	Relevant	1	394265	393775	1059
TRSEscan	118	7	16	Scenes	Both	4390	405670	401380	0			Novel	Relevant	1	401267	400777	889
TRSEscan	118	7	17	Faces	Both	6390	412662	406372	3			Novel	Relevant	1	406259	405769	881
TRSEscan	118	7	18	Scenes	Both	2390	415664	413374	1			Repeat	Relevant	1	413261	412771	975
TRSEscan	118	7	19	Faces	Both	2390	418662	416372	1			Repeat	Relevant	0	416259	415769	785
TRSEscan	118	7	20	Faces	Both	6390	425661	419371	0			Novel	Relevant	1	419257	418767	954
TRSEscan	118	7	21	Scenes	Both	4390	430662	426372	2			Novel	Relevant	1	426259	425769	1312
TRSEscan	118	8	1		Faces					460981	459991						
TRSEscan	118	8	2	Faces	Faces	2390	465883	463593	0			Novel	Relevant	1	463480	462990	1107
TRSEscan	118	8	3	Faces	Faces	4390	470881	466591	0			Novel	Relevant	1	466478	465988	741
TRSEscan	118	8	4	Scenes	Faces	6390	477873	471583	2			Novel	Irrelevant	1	471470	470980	661
TRSEscan	118	8	5	Faces	Faces	4390	482875	478585	1			Repeat	Relevant	1	478472	477982	754
TRSEscan	118	8	6	Faces	Faces	2390	485866	483576	0			Repeat	Relevant	1	483464	482974	834
TRSEscan	118	8	7	Faces	Faces	6390	492865	486575	0			Novel	Relevant	1	486462	485972	789
TRSEscan	118	8	8	Scenes	Faces	2390	495866	493576	3			Novel	Irrelevant	1	493463	492973	587
TRSEscan	118	8	9	Scenes	Faces	4390	500865	496575	0			Repeat	Irrelevant	1	496462	495972	420
TRSEscan	118	8	10	Faces	Faces	2390	503857	501567	2			Repeat	Relevant	1	501454	500964	716
TRSEscan	118	8	11	Scenes	Faces	4390	508855	504565	1			Repeat	Irrelevant	1	504452	503962	726
TRSEscan	118	8	12	Scenes	Faces	6390	515847	509557	0			Novel	Irrelevant	1	509444	508954	606
TRSEscan	118	8	13	Faces	Faces	4390	520849	516559	2			Novel	Relevant	1	516446	515956	668
TRSEscan	118	8	14	Scenes	Faces	2390	523840	521550	1			Repeat	Irrelevant	1	521438	520948	724
TRSEscan	118	8	15	Scenes	Faces	6390	530839	524549	0			Novel	Irrelevant	1	524436	523946	454
TRSEscan	118	8	16	Scenes	Faces	4390	535841	531551	0			Novel	Irrelevant	1	531438	530948	492
TRSEscan	118	8	17	Faces	Faces	6390	542832	536542	3			Novel	Relevant	1	536430	535940	572
TRSEscan	118	8	18	Scenes	Faces	2390	545834	543544	1			Repeat	Irrelevant	1	543431	542941	539
TRSEscan	118	8	19	Faces	Faces	2390	548832	546542	1			Repeat	Relevant	1	546429	545939	756
TRSEscan	118	8	20	Faces	Faces	6390	555831	549541	0			Novel	Relevant	1	549428	548938	702
TRSEscan	118	8	21	Scenes	Faces	4390	560833	556543	2			Novel	Irrelevant	1	556430	555940	523
TRSEscan	118	9	1		Categorize					66927	65937						
TRSEscan	118	9	2	Faces	Categorize	4390	73828	69538	0			Novel	Irrelevant	1	69425	68935	438
TRSEscan	118	9	3	Faces	Categorize	2390	76820	74530	0			Novel	Irrelevant	1	74417	73927	494
TRSEscan	118	9	4	Scenes	Categorize	2390	79818	77528	2			Novel	Irrelevant	1	77415	76925	528
TRSEscan	118	9	5	Faces	Categorize	6390	86817	80527	1			Novel	Irrelevant	1	80413	79923	530
TRSEscan	118	9	6	Faces	Categorize	4390	91818	87528	0			Repeat	Irrelevant	1	87415	86925	472
TRSEscan	118	9	7	Faces	Categorize	6390	98810	92520	0			Novel	Irrelevant	1	92407	91917	480
TRSEscan	118	9	8	Scenes	Categorize	2390	101812	99522	3			Novel	Irrelevant	1	99409	98919	829
TRSEscan	118	9	9	Faces	Categorize	4390	106810	102520	1			Novel	Irrelevant	1	102407	101917	623
TRSEscan	118	9	10	Faces	Categorize	6390	113802	107512	0			Repeat	Irrelevant	1	107399	106909	527
TRSEscan	118	9	11	Scenes	Categorize	4390	118804	114514	2			Novel	Irrelevant	1	114401	113911	693
TRSEscan	118	9	12	Scenes	Categorize	2390	121796	119506	0			Repeat	Irrelevant	1	119393	118903	613
TRSEscan	118	9	13	Faces	Categorize	4390	126794	122504	2			Repeat	Irrelevant	1	122391	121901	695
TRSEscan	118	9	14	Scenes	Categorize	2390	129786	127496	1			Novel	Irrelevant	1	127383	126893	767
TRSEscan	118	9	15	Faces	Categorize	6390	136784	130494	1			Novel	Irrelevant	1	130381	129891	577
TRSEscan	118	9	16	Scenes	Categorize	4390	141786	137496	1			Novel	Irrelevant	1	137383	136893	735
TRSEscan	118	9	17	Scenes	Categorize	6390	148778	142488	0			Repeat	Irrelevant	1	142375	141885	903
TRSEscan	118	9	18	Scenes	Categorize	2390	151779	149489	0			Repeat	Irrelevant	1	149376	148886	622
TRSEscan	118	9	19	Faces	Categorize	2390	154778	152488	3			Repeat	Irrelevant	1	152375	151885	615
TRSEscan	118	9	20	Scenes	Categorize	4390	159776	155486	1			Novel	Irrelevant	1	155373	154883	649
TRSEscan	118	9	21	Scenes	Categorize	6390	166768	160478	0			Repeat	Irrelevant	1	160365	159875	569
TRSEscan	118	10	1		Both					196996	196006						
TRSEscan	118	10	2	Faces	Both	4390	203898	199608	0			Novel	Relevant	1	199495	199005	830
TRSEscan	118	10	3	Faces	Both	2390	206890	204600	0			Novel	Relevant	1	204487	203997	710
TRSEscan	118	10	4	Scenes	Both	2390	209888	207598	2			Novel	Relevant	1	207485	206995	824
TRSEscan	118	10	5	Faces	Both	6390	216886	210596	1			Novel	Relevant	1	210483	209993	850
TRSEscan	118	10	6	Faces	Both	4390	221888	217598	0			Repeat	Relevant	1	217485	216995	1024
TRSEscan	118	10	7	Faces	Both	6390	228880	222590	0			Novel	Relevant	1	222477	221987	648
TRSEscan	118	10	8	Scenes	Both	2390	231882	229592	3			Novel	Relevant	1	229479	228989	733
TRSEscan	118	10	9	Faces	Both	4390	236880	232590	1			Novel	Relevant	1	232477	231987	728
TRSEscan	118	10	10	Faces	Both	6390	243872	237582	0			Repeat	Relevant	1	237469	236979	903
TRSEscan	118	10	11	Scenes	Both	4390	248874	244584	2			Novel	Relevant	1	244471	243981	677
TRSEscan	118	10	12	Scenes	Both	2390	251865	249575	0			Repeat	Relevant	1	249463	248973	749
TRSEscan	118	10	13	Faces	Both	4390	256864	252574	2			Repeat	Relevant	1	252461	251971	743
TRSEscan	118	10	14	Scenes	Both	2390	259856	257566	1			Novel	Relevant	1	257453	256963	615
TRSEscan	118	10	15	Faces	Both	6390	266854	260564	1			Novel	Relevant	1	260451	259961	569
TRSEscan	118	10	16	Scenes	Both	4390	271856	267566	1			Novel	Relevant	1	267453	266963	855
TRSEscan	118	10	17	Scenes	Both	6390	278848	272558	0			Repeat	Relevant	1	272445	271955	807
TRSEscan	118	10	18	Scenes	Both	2390	281849	279559	0			Repeat	Relevant	1	279446	278956	790
TRSEscan	118	10	19	Faces	Both	2390	284848	282558	3			Repeat	Relevant	1	282445	281955	695
TRSEscan	118	10	20	Scenes	Both	4390	289846	285556	1			Novel	Relevant	1	285443	284953	913
TRSEscan	118	10	21	Scenes	Both	6390	296838	290548	0			Repeat	Relevant	1	290435	289945	865
TRSEscan	118	11	1		Faces					326899	325909						
TRSEscan	118	11	2	Faces	Faces	4390	333800	329510	0			Novel	Relevant	1	329397	328907	758
TRSEscan	118	11	3	Faces	Faces	2390	336792	334502	0			Novel	Relevant	1	334389	333899	670
TRSEscan	118	11	4	Scenes	Faces	2390	339790	337500	2			Novel	Irrelevant	1	337387	336897	704
TRSEscan	118	11	5	Faces	Faces	6390	346789	340499	1			Novel	Relevant	1	340386	339896	1041
TRSEscan	118	11	6	Faces	Faces	4390	351791	347501	0			Repeat	Relevant	1	347388	346898	711
TRSEscan	118	11	7	Faces	Faces	6390	358782	352492	0			Novel	Relevant	1	352380	351890	687
TRSEscan	118	11	8	Scenes	Faces	2390	361784	359494	3			Novel	Irrelevant	1	359381	358891	694
TRSEscan	118	11	9	Faces	Faces	4390	366782	362492	1			Novel	Relevant	1	362379	361889	607
TRSEscan	118	11	10	Faces	Faces	6390	373774	367484	0			Repeat	Relevant	1	367371	366881	687
TRSEscan	118	11	11	Scenes	Faces	4390	378776	374486	2			Novel	Irrelevant	1	374373	373883	605
TRSEscan	118	11	12	Scenes	Faces	2390	381768	379478	0			Repeat	Irrelevant	1	379365	378875	757
TRSEscan	118	11	13	Faces	Faces	4390	386766	382476	2			Repeat	Relevant	1	382363	381873	679
TRSEscan	118	11	14	Scenes	Faces	2390	389758	387468	1			Novel	Irrelevant	1	387355	386865	623
TRSEscan	118	11	15	Faces	Faces	6390	396756	390466	1			Novel	Relevant	1	390353	389863	593
TRSEscan	118	11	16	Scenes	Faces	4390	401758	397468	1			Novel	Irrelevant	1	397355	396865	751
TRSEscan	118	11	17	Scenes	Faces	6390	408750	402460	0			Repeat	Irrelevant	1	402347	401857	471
TRSEscan	118	11	18	Scenes	Faces	2390	411752	409462	0			Repeat	Irrelevant	1	409349	408859	525
TRSEscan	118	11	19	Faces	Faces	2390	414750	412460	3			Repeat	Relevant	1	412347	411857	639
TRSEscan	118	11	20	Scenes	Faces	4390	419748	415458	1			Novel	Irrelevant	1	415345	414855	561
TRSEscan	118	11	21	Scenes	Faces	6390	426740	420450	0			Repeat	Irrelevant	1	420337	419847	417
TRSEscan	118	12	1		Scenes					456014	455024						
TRSEscan	118	12	2	Faces	Scenes	4390	462915	458625	0			Novel	Irrelevant	1	458512	458022	801
TRSEscan	118	12	3	Faces	Scenes	2390	465907	463617	0			Novel	Irrelevant	1	463504	463014	537
TRSEscan	118	12	4	Scenes	Scenes	2390	468905	466615	2			Novel	Relevant	1	466502	466012	1219
TRSEscan	118	12	5	Faces	Scenes	6390	475904	469614	1			Novel	Irrelevant	1	469501	469011	524
TRSEscan	118	12	6	Faces	Scenes	4390	480906	476616	0			Repeat	Irrelevant	1	476503	476013	474
TRSEscan	118	12	7	Faces	Scenes	6390	487897	481607	0			Novel	Irrelevant	1	481495	481005	450
TRSEscan	118	12	8	Scenes	Scenes	2390	490899	488609	3			Novel	Relevant	1	488496	488006	577
TRSEscan	118	12	9	Faces	Scenes	4390	495897	491607	1			Novel	Irrelevant	1	491494	491004	595
TRSEscan	118	12	10	Faces	Scenes	6390	502889	496599	0			Repeat	Irrelevant	1	496486	495996	466
TRSEscan	118	12	11	Scenes	Scenes	4390	507891	503601	2			Novel	Relevant	1	503488	502998	648
TRSEscan	118	12	12	Scenes	Scenes	2390	510883	508593	0			Repeat	Relevant	1	508480	507990	704
TRSEscan	118	12	13	Faces	Scenes	4390	515881	511591	2			Repeat	Irrelevant	1	511478	510988	538
TRSEscan	118	12	14	Scenes	Scenes	2390	518873	516583	1			Novel	Relevant	1	516470	515980	610
TRSEscan	118	12	15	Faces	Scenes	6390	525871	519581	1			Novel	Irrelevant	1	519468	518978	516
TRSEscan	118	12	16	Scenes	Scenes	4390	530873	526583	1			Novel	Relevant	1	526470	525980	858
TRSEscan	118	12	17	Scenes	Scenes	6390	537865	531575	0			Repeat	Relevant	1	531462	530972	746
TRSEscan	118	12	18	Scenes	Scenes	2390	540867	538577	0			Repeat	Relevant	1	538464	537974	656
TRSEscan	118	12	19	Faces	Scenes	2390	543865	541575	3			Repeat	Irrelevant	1	541462	540972	634
TRSEscan	118	12	20	Scenes	Scenes	4390	548863	544573	1			Novel	Relevant	1	544460	543970	668
TRSEscan	118	12	21	Scenes	Scenes	6390	555855	549565	0			Repeat	Relevant	1	549452	548962	772
TRSEscan	118	13	1		Both					56831	55841						
TRSEscan	118	13	2	Scenes	Both	2390	61732	59442	0			Novel	Relevant	1	59329	58839	593
TRSEscan	118	13	3	Scenes	Both	4390	66731	62441	0			Repeat	Relevant	1	62327	61837	643
TRSEscan	118	13	4	Faces	Both	6390	73722	67432	2			Novel	Relevant	1	67320	66830	578
TRSEscan	118	13	5	Scenes	Both	4390	78724	74434	1			Repeat	Relevant	1	74321	73831	681
TRSEscan	118	13	6	Scenes	Both	2390	81716	79426	0			Novel	Relevant	1	79313	78823	713
TRSEscan	118	13	7	Scenes	Both	4390	86714	82424	0			Novel	Relevant	1	82311	81821	883
TRSEscan	118	13	8	Faces	Both	2390	89706	87416	3			Repeat	Relevant	1	87303	86813	819
TRSEscan	118	13	9	Scenes	Both	6390	96704	90414	1			Repeat	Relevant	0	90301	89811	789
TRSEscan	118	13	10	Faces	Both	4390	101706	97416	1			Repeat	Relevant	1	97303	96813	675
TRSEscan	118	13	11	Scenes	Both	6390	108698	102408	1			Novel	Relevant	1	102295	101805	667
TRSEscan	118	13	12	Scenes	Both	2390	111700	109410	0			Novel	Relevant	1	109297	108807	673
TRSEscan	118	13	13	Faces	Both	2390	114698	112408	2			Novel	Relevant	1	112295	111805	643
TRSEscan	118	13	14	Faces	Both	6390	121696	115406	0			Novel	Relevant	1	115293	114803	549
TRSEscan	118	13	15	Scenes	Both	4390	126698	122408	2			Novel	Relevant	1	122295	121805	683
