ExperimentName	Subject	Block	Trial	Category	Condition	Delay	DelayFixation.OffsetTime	DelayFixation.OnsetTime	Distractors	Go.OffsetTime	Go.OnsetTime	Novelty	Relevance	Stim.ACC	Stim.OffsetTime	Stim.OnsetTime	Stim.RT
TRSEscan	123	1	1		Faces					76895	75905						
TRSEscan	123	1	2	Scenes	Faces	4390	83796	79506	0			Novel	Irrelevant	1	79393	78903	962
TRSEscan	123	1	3	Faces	Faces	2390	86788	84498	1			Novel	Relevant	1	84385	83895	818
TRSEscan	123	1	4	Faces	Faces	2390	89786	87496	0			Novel	Relevant	1	87383	86893	820
TRSEscan	123	1	5	Scenes	Faces	4390	94785	90495	2			Novel	Irrelevant	1	90382	89892	621
TRSEscan	123	1	6	Faces	Faces	6390	101776	95486	1			Repeat	Relevant	1	95374	94884	749
TRSEscan	123	1	7	Scenes	Faces	6390	108778	102488	1			Repeat	Irrelevant	1	102375	101885	884
TRSEscan	123	1	8	Scenes	Faces	4390	113780	109490	0			Novel	Irrelevant	1	109377	108887	698
TRSEscan	123	1	9	Scenes	Faces	2390	116772	114482	0			Repeat	Irrelevant	1	114369	113879	682
TRSEscan	123	1	10	Faces	Faces	4390	121770	117480	3			Novel	Relevant	1	117367	116877	1011
TRSEscan	123	1	11	Scenes	Faces	6390	128762	122472	1			Repeat	Irrelevant	1	122359	121869	636
TRSEscan	123	1	12	Scenes	Faces	2390	131764	129474	0			Novel	Irrelevant	1	129360	128870	642
TRSEscan	123	1	13	Faces	Faces	4390	136762	132472	2			Repeat	Relevant	0	132359	131869	955
TRSEscan	123	1	14	Scenes	Faces	2390	139754	137464	1			Repeat	Irrelevant	1	137351	136861	739
TRSEscan	123	1	15	Scenes	Faces	6390	146752	140462	0			Novel	Irrelevant	1	140349	139859	709
TRSEscan	123	1	16	Faces	Faces	6390	153754	147464	2			Repeat	Relevant	1	147351	146861	907
TRSEscan	123	1	17	Faces	Faces	2390	156756	154466	0			Novel	Relevant	1	154353	153863	945
TRSEscan	123	1	18	Faces	Faces	4390	161754	157464	0			Repeat	Relevant	1	157351	156861	779
TRSEscan	123	1	19	Scenes	Faces	2390	164746	162456	3			Novel	Irrelevant	1	162343	161853	843
TRSEscan	123	1	20	Faces	Faces	6390	171744	165454	1			Novel	Relevant	1	165341	164851	1085
TRSEscan	123	1	21	Faces	Faces	4390	176746	172456	0			Novel	Relevant	1	172343	171853	962
TRSEscan	123	2	1		Scenes					207735	206745						
TRSEscan	123	2	2	Scenes	Scenes	4390	214636	210346	0			Novel	Relevant	1	210233	209743	584
TRSEscan	123	2	3	Faces	Scenes	2390	217628	215338	1			Novel	Irrelevant	1	215225	214735	672
TRSEscan	123	2	4	Faces	Scenes	2390	220626	218336	0			Novel	Irrelevant	1	218223	217733	698
TRSEscan	123	2	5	Scenes	Scenes	4390	225624	221334	2			Novel	Relevant	1	221221	220731	660
TRSEscan	123	2	6	Faces	Scenes	6390	232616	226326	1			Repeat	Irrelevant	1	226213	225723	1059
TRSEscan	123	2	7	Scenes	Scenes	6390	239618	233328	1			Repeat	Relevant	1	233215	232725	625
TRSEscan	123	2	8	Scenes	Scenes	4390	244620	240330	0			Novel	Relevant	1	240217	239727	695
TRSEscan	123	2	9	Scenes	Scenes	2390	247611	245321	0			Repeat	Relevant	1	245209	244719	959
TRSEscan	123	2	10	Faces	Scenes	4390	252610	248320	3			Novel	Irrelevant	1	248207	247717	721
TRSEscan	123	2	11	Scenes	Scenes	6390	259601	253311	1			Repeat	Relevant	1	253199	252709	1585
TRSEscan	123	2	12	Scenes	Scenes	2390	262603	260313	0			Novel	Relevant	1	260200	259710	832
TRSEscan	123	2	13	Faces	Scenes	4390	267602	263312	2			Repeat	Irrelevant	1	263199	262709	737
TRSEscan	123	2	14	Scenes	Scenes	2390	270593	268303	1			Repeat	Relevant	0	268191	267701	849
TRSEscan	123	2	15	Scenes	Scenes	6390	277592	271302	0			Novel	Relevant	1	271189	270699	931
TRSEscan	123	2	16	Faces	Scenes	6390	284594	278304	2			Repeat	Irrelevant	1	278191	277701	649
TRSEscan	123	2	17	Faces	Scenes	2390	287595	285305	0			Novel	Irrelevant	1	285192	284702	671
TRSEscan	123	2	18	Faces	Scenes	4390	292594	288304	0			Repeat	Irrelevant	1	288191	287701	720
TRSEscan	123	2	19	Scenes	Scenes	2390	295585	293295	3			Novel	Relevant	1	293183	292693	880
TRSEscan	123	2	20	Faces	Scenes	6390	302584	296294	1			Novel	Irrelevant	1	296181	295691	690
TRSEscan	123	2	21	Faces	Scenes	4390	307586	303296	0			Novel	Irrelevant	1	303183	302693	672
TRSEscan	123	3	1		Categorize					338122	337132						
TRSEscan	123	3	2	Scenes	Categorize	4390	345024	340734	0			Novel	Irrelevant	1	340620	340130	666
TRSEscan	123	3	3	Faces	Categorize	2390	348015	345725	1			Novel	Irrelevant	1	345613	345123	601
TRSEscan	123	3	4	Faces	Categorize	2390	351014	348724	0			Novel	Irrelevant	1	348611	348121	643
TRSEscan	123	3	5	Scenes	Categorize	4390	356012	351722	2			Novel	Irrelevant	1	351609	351119	693
TRSEscan	123	3	6	Faces	Categorize	6390	363004	356714	1			Repeat	Irrelevant	1	356601	356111	565
TRSEscan	123	3	7	Scenes	Categorize	6390	370005	363715	1			Repeat	Irrelevant	1	363602	363112	692
TRSEscan	123	3	8	Scenes	Categorize	4390	375007	370717	0			Novel	Irrelevant	1	370604	370114	658
TRSEscan	123	3	9	Scenes	Categorize	2390	377999	375709	0			Repeat	Irrelevant	1	375596	375106	714
TRSEscan	123	3	10	Faces	Categorize	4390	382997	378707	3			Novel	Irrelevant	1	378594	378104	580
TRSEscan	123	3	11	Scenes	Categorize	6390	389989	383699	1			Repeat	Irrelevant	1	383586	383096	667
TRSEscan	123	3	12	Scenes	Categorize	2390	392991	390701	0			Novel	Irrelevant	1	390588	390098	881
TRSEscan	123	3	13	Faces	Categorize	4390	397989	393699	2			Repeat	Irrelevant	1	393586	393096	611
TRSEscan	123	3	14	Scenes	Categorize	2390	400981	398691	1			Repeat	Irrelevant	1	398578	398088	947
TRSEscan	123	3	15	Scenes	Categorize	6390	407979	401689	0			Novel	Irrelevant	1	401576	401086	709
TRSEscan	123	3	16	Faces	Categorize	6390	414981	408691	2			Repeat	Irrelevant	1	408578	408088	595
TRSEscan	123	3	17	Faces	Categorize	2390	417983	415693	0			Novel	Irrelevant	1	415580	415090	697
TRSEscan	123	3	18	Faces	Categorize	4390	422981	418691	0			Repeat	Irrelevant	1	418578	418088	787
TRSEscan	123	3	19	Scenes	Categorize	2390	425973	423683	3			Novel	Irrelevant	1	423570	423080	1339
TRSEscan	123	3	20	Faces	Categorize	6390	432971	426681	1			Novel	Irrelevant	1	426568	426078	565
TRSEscan	123	3	21	Faces	Categorize	4390	437973	433683	0			Novel	Irrelevant	1	433570	433080	602
TRSEscan	123	4	1		Both					470955	469965						
TRSEscan	123	4	2	Scenes	Both	4390	477857	473567	0			Novel	Relevant	1	473454	472964	574
TRSEscan	123	4	3	Faces	Both	2390	480848	478558	1			Novel	Relevant	1	478446	477956	686
TRSEscan	123	4	4	Faces	Both	2390	483847	481557	0			Novel	Relevant	1	481444	480954	848
TRSEscan	123	4	5	Scenes	Both	4390	488845	484555	2			Novel	Relevant	1	484442	483952	882
TRSEscan	123	4	6	Faces	Both	6390	495837	489547	1			Repeat	Relevant	1	489434	488944	994
TRSEscan	123	4	7	Scenes	Both	6390	502839	496549	1			Repeat	Relevant	1	496436	495946	927
TRSEscan	123	4	8	Scenes	Both	4390	507840	503550	0			Novel	Relevant	1	503437	502947	958
TRSEscan	123	4	9	Scenes	Both	2390	510832	508542	0			Repeat	Relevant	1	508429	507939	846
TRSEscan	123	4	10	Faces	Both	4390	515830	511540	3			Novel	Relevant	1	511427	510937	792
TRSEscan	123	4	11	Scenes	Both	6390	522822	516532	1			Repeat	Relevant	1	516419	515929	792
TRSEscan	123	4	12	Scenes	Both	2390	525824	523534	0			Novel	Relevant	1	523421	522931	854
TRSEscan	123	4	13	Faces	Both	4390	530822	526532	2			Repeat	Relevant	1	526419	525929	1360
TRSEscan	123	4	14	Scenes	Both	2390	533814	531524	1			Repeat	Relevant	1	531411	530921	856
TRSEscan	123	4	15	Scenes	Both	6390	540812	534522	0			Novel	Relevant	1	534409	533919	770
TRSEscan	123	4	16	Faces	Both	6390	547814	541524	2			Repeat	Relevant	1	541411	540921	1119
TRSEscan	123	4	17	Faces	Both	2390	550816	548526	0			Novel	Relevant	1	548413	547923	869
TRSEscan	123	4	18	Faces	Both	4390	555814	551524	0			Repeat	Relevant	0	551411	550921	711
TRSEscan	123	4	19	Scenes	Both	2390	558806	556516	3			Novel	Relevant	1	556403	555913	767
TRSEscan	123	4	20	Faces	Both	6390	565805	559515	1			Novel	Relevant	1	559402	558912	784
TRSEscan	123	4	21	Faces	Both	4390	570806	566516	0			Novel	Relevant	1	566403	565913	751
TRSEscan	123	5	1		Scenes					81849	80859						
TRSEscan	123	5	2	Faces	Scenes	2390	86750	84460	0			Novel	Irrelevant	1	84348	83858	912
TRSEscan	123	5	3	Faces	Scenes	4390	91749	87459	0			Novel	Irrelevant	1	87346	86856	465
TRSEscan	123	5	4	Scenes	Scenes	6390	98740	92450	2			Novel	Relevant	1	92338	91848	513
TRSEscan	123	5	5	Faces	Scenes	4390	103742	99452	1			Repeat	Irrelevant	1	99339	98849	632
TRSEscan	123	5	6	Faces	Scenes	2390	106734	104444	0			Repeat	Irrelevant	1	104331	103841	624
TRSEscan	123	5	7	Faces	Scenes	6390	113732	107442	0			Novel	Irrelevant	1	107329	106839	546
TRSEscan	123	5	8	Scenes	Scenes	2390	116734	114444	3			Novel	Relevant	1	114331	113841	856
TRSEscan	123	5	9	Scenes	Scenes	4390	121732	117442	0			Repeat	Relevant	0	117329	116839	634
TRSEscan	123	5	10	Faces	Scenes	2390	124724	122434	2			Repeat	Irrelevant	1	122321	121831	594
TRSEscan	123	5	11	Scenes	Scenes	4390	129723	125433	1			Repeat	Relevant	1	125319	124829	1092
TRSEscan	123	5	12	Scenes	Scenes	6390	136714	130424	0			Novel	Relevant	1	130312	129822	851
TRSEscan	123	5	13	Faces	Scenes	4390	141716	137426	2			Novel	Irrelevant	1	137313	136823	745
TRSEscan	123	5	14	Scenes	Scenes	2390	144708	142418	1			Repeat	Relevant	1	142305	141815	841
TRSEscan	123	5	15	Scenes	Scenes	6390	151706	145416	0			Novel	Relevant	1	145303	144813	683
TRSEscan	123	5	16	Scenes	Scenes	4390	156708	152418	0			Novel	Relevant	1	152305	151815	785
TRSEscan	123	5	17	Faces	Scenes	6390	163700	157410	3			Novel	Irrelevant	1	157297	156807	801
TRSEscan	123	5	18	Scenes	Scenes	2390	166701	164411	1			Repeat	Relevant	1	164298	163808	984
TRSEscan	123	5	19	Faces	Scenes	2390	169700	167410	1			Repeat	Irrelevant	1	167297	166807	641
TRSEscan	123	5	20	Faces	Scenes	6390	176698	170408	0			Novel	Irrelevant	1	170295	169805	571
TRSEscan	123	5	21	Scenes	Scenes	4390	181700	177410	2			Novel	Relevant	1	177297	176807	777
TRSEscan	123	6	1		Categorize					230612	229622						
TRSEscan	123	6	2	Faces	Categorize	2390	235513	233223	0			Novel	Irrelevant	1	233110	232620	1011
TRSEscan	123	6	3	Faces	Categorize	4390	240512	236222	0			Novel	Irrelevant	1	236109	235619	492
TRSEscan	123	6	4	Scenes	Categorize	6390	247503	241213	2			Novel	Irrelevant	1	241101	240611	724
TRSEscan	123	6	5	Faces	Categorize	4390	252505	248215	1			Repeat	Irrelevant	1	248102	247612	642
TRSEscan	123	6	6	Faces	Categorize	2390	255497	253207	0			Repeat	Irrelevant	1	253094	252604	682
TRSEscan	123	6	7	Faces	Categorize	6390	262495	256205	0			Novel	Irrelevant	1	256092	255602	652
TRSEscan	123	6	8	Scenes	Categorize	2390	265497	263207	3			Novel	Irrelevant	1	263094	262604	818
TRSEscan	123	6	9	Scenes	Categorize	4390	270496	266206	0			Repeat	Irrelevant	1	266092	265602	684
TRSEscan	123	6	10	Faces	Categorize	2390	273487	271197	2			Repeat	Irrelevant	1	271085	270595	579
TRSEscan	123	6	11	Scenes	Categorize	4390	278486	274196	1			Repeat	Irrelevant	1	274083	273593	757
TRSEscan	123	6	12	Scenes	Categorize	6390	285477	279187	0			Novel	Irrelevant	1	279075	278585	797
