ExperimentName	Subject	Block	Trial	Category	Condition	Delay	DelayFixation.OffsetTime	DelayFixation.OnsetTime	Distractors	Go.OffsetTime	Go.OnsetTime	Novelty	Relevance	Stim.ACC	Stim.OffsetTime	Stim.OnsetTime	Stim.RT
TRSEscan	116	10	6	Faces	Both	4390	183356	179066	0			Repeat	Relevant	0	178953	178463	581
TRSEscan	116	10	7	Faces	Both	6390	190347	184057	0			Novel	Relevant	1	183945	183455	668
TRSEscan	116	10	8	Scenes	Both	2390	193349	191059	3			Novel	Relevant	1	190946	190456	763
TRSEscan	116	10	9	Faces	Both	4390	198347	194057	1			Novel	Relevant	1	193944	193454	549
TRSEscan	116	10	10	Faces	Both	6390	205339	199049	0			Repeat	Relevant	1	198936	198446	693
TRSEscan	116	10	11	Scenes	Both	4390	210341	206051	2			Novel	Relevant	1	205938	205448	571
TRSEscan	116	10	12	Scenes	Both	2390	213333	211043	0			Repeat	Relevant	1	210930	210440	539
TRSEscan	116	10	13	Faces	Both	4390	218331	214041	2			Repeat	Relevant	1	213928	213438	733
TRSEscan	116	10	14	Scenes	Both	2390	221323	219033	1			Novel	Relevant	1	218920	218430	541
TRSEscan	116	10	15	Faces	Both	6390	228321	222031	1			Novel	Relevant	1	221918	221428	599
TRSEscan	116	10	16	Scenes	Both	4390	233323	229033	1			Novel	Relevant	1	228920	228430	668
TRSEscan	116	10	17	Scenes	Both	6390	240315	234025	0			Repeat	Relevant	0	233912	233422	540
TRSEscan	116	10	18	Scenes	Both	2390	243316	241026	0			Repeat	Relevant	1	240913	240423	459
TRSEscan	116	10	19	Faces	Both	2390	246315	244025	3			Repeat	Relevant	0	243912	243422	564
TRSEscan	116	10	20	Scenes	Both	4390	251313	247023	1			Novel	Relevant	1	246910	246420	638
TRSEscan	116	10	21	Scenes	Both	6390	258305	252015	0			Repeat	Relevant	1	251902	251412	486
TRSEscan	116	11	1		Faces					288717	287727						
TRSEscan	116	11	2	Faces	Faces	4390	295619	291329	0			Novel	Relevant	1	291216	290726	571
TRSEscan	116	11	3	Faces	Faces	2390	298610	296320	0			Novel	Relevant	1	296208	295718	595
TRSEscan	116	11	4	Scenes	Faces	2390	301609	299319	2			Novel	Irrelevant	1	299206	298716	549
TRSEscan	116	11	5	Faces	Faces	6390	308607	302317	1			Novel	Relevant	1	302204	301714	583
TRSEscan	116	11	6	Faces	Faces	4390	313609	309319	0			Repeat	Relevant	1	309206	308716	725
TRSEscan	116	11	7	Faces	Faces	6390	320601	314311	0			Novel	Relevant	1	314198	313708	540
TRSEscan	116	11	8	Scenes	Faces	2390	323602	321312	3			Novel	Irrelevant	1	321199	320709	523
TRSEscan	116	11	9	Faces	Faces	4390	328601	324311	1			Novel	Relevant	1	324198	323708	612
TRSEscan	116	11	10	Faces	Faces	6390	335592	329302	0			Repeat	Relevant	1	329190	328700	516
TRSEscan	116	11	11	Scenes	Faces	4390	340594	336304	2			Novel	Irrelevant	1	336191	335701	619
TRSEscan	116	11	12	Scenes	Faces	2390	343586	341296	0			Repeat	Irrelevant	0	341183	340693	555
TRSEscan	116	11	13	Faces	Faces	4390	348584	344294	2			Repeat	Relevant	1	344181	343691	653
TRSEscan	116	11	14	Scenes	Faces	2390	351576	349286	1			Novel	Irrelevant	1	349173	348683	437
TRSEscan	116	11	15	Faces	Faces	6390	358574	352284	1			Novel	Relevant	1	352171	351681	471
TRSEscan	116	11	16	Scenes	Faces	4390	363576	359286	1			Novel	Irrelevant	1	359173	358683	540
TRSEscan	116	11	17	Scenes	Faces	6390	370568	364278	0			Repeat	Irrelevant	1	364165	363675	444
TRSEscan	116	11	18	Scenes	Faces	2390	373570	371280	0			Repeat	Irrelevant	1	371167	370677	450
TRSEscan	116	11	19	Faces	Faces	2390	376568	374278	3			Repeat	Relevant	1	374165	373675	492
TRSEscan	116	11	20	Scenes	Faces	4390	381566	377276	1			Novel	Irrelevant	1	377163	376673	590
TRSEscan	116	11	21	Scenes	Faces	6390	388558	382268	0			Repeat	Irrelevant	1	382155	381665	446
TRSEscan	116	12	1		Scenes					418769	417779						
TRSEscan	116	12	2	Faces	Scenes	4390	425671	421381	0			Novel	Irrelevant	1	421268	420778	516
TRSEscan	116	12	3	Faces	Scenes	2390	428663	426373	0			Novel	Irrelevant	1	426260	425770	444
TRSEscan	116	12	4	Scenes	Scenes	2390	431661	429371	2			Novel	Relevant	1	429258	428768	446
TRSEscan	116	12	5	Faces	Scenes	6390	438659	432369	1			Novel	Irrelevant	1	432256	431766	472
TRSEscan	116	12	6	Faces	Scenes	4390	443661	439371	0			Repeat	Irrelevant	1	439258	438768	510
TRSEscan	116	12	7	Faces	Scenes	6390	450653	444363	0			Novel	Irrelevant	1	444250	443760	478
TRSEscan	116	12	8	Scenes	Scenes	2390	453655	451365	3			Novel	Relevant	1	451252	450762	595
TRSEscan	116	12	9	Faces	Scenes	4390	458653	454363	1			Novel	Irrelevant	1	454250	453760	565
TRSEscan	116	12	10	Faces	Scenes	6390	465645	459355	0			Repeat	Irrelevant	1	459242	458752	445
TRSEscan	116	12	11	Scenes	Scenes	4390	470646	466356	2			Novel	Relevant	1	466243	465753	708
TRSEscan	116	12	12	Scenes	Scenes	2390	473638	471348	0			Repeat	Relevant	1	471235	470745	588
TRSEscan	116	12	13	Faces	Scenes	4390	478636	474346	2			Repeat	Irrelevant	1	474233	473743	502
TRSEscan	116	12	14	Scenes	Scenes	2390	481628	479338	1			Novel	Relevant	0	479225	478735	486
TRSEscan	116	12	15	Faces	Scenes	6390	488627	482337	1			Novel	Irrelevant	1	482223	481733	512
TRSEscan	116	12	16	Scenes	Scenes	4390	493628	489338	1			Novel	Relevant	1	489225	488735	557
TRSEscan	116	12	17	Scenes	Scenes	6390	500620	494330	0			Repeat	Relevant	1	494217	493727	717
TRSEscan	116	12	18	Scenes	Scenes	2390	503622	501332	0			Repeat	Relevant	1	501219	500729	667
TRSEscan	116	12	19	Faces	Scenes	2390	506620	504330	3			Repeat	Irrelevant	1	504217	503727	573
TRSEscan	116	12	20	Scenes	Scenes	4390	511619	507329	1			Novel	Relevant	1	507215	506725	631
TRSEscan	116	12	21	Scenes	Scenes	6390	518610	512320	0			Repeat	Relevant	1	512208	511718	558
TRSEscan	116	13	1		Both					82961	81971						
TRSEscan	116	13	2	Scenes	Both	2390	87862	85572	0			Novel	Relevant	1	85459	84969	446
TRSEscan	116	13	3	Scenes	Both	4390	92861	88571	0			Repeat	Relevant	0	88458	87968	446
TRSEscan	116	13	4	Faces	Both	6390	99852	93562	2			Novel	Relevant	1	93450	92960	502
TRSEscan	116	13	5	Scenes	Both	4390	104854	100564	1			Repeat	Relevant	1	100451	99961	637
TRSEscan	116	13	6	Scenes	Both	2390	107846	105556	0			Novel	Relevant	1	105443	104953	541
TRSEscan	116	13	7	Scenes	Both	4390	112844	108554	0			Novel	Relevant	1	108441	107951	655
TRSEscan	116	13	8	Faces	Both	2390	115836	113546	3			Repeat	Relevant	1	113433	112943	759
TRSEscan	116	13	9	Scenes	Both	6390	122834	116544	1			Repeat	Relevant	1	116431	115941	473
TRSEscan	116	13	10	Faces	Both	4390	127836	123546	1			Repeat	Relevant	1	123433	122943	495
TRSEscan	116	13	11	Scenes	Both	6390	134828	128538	1			Novel	Relevant	1	128425	127935	550
TRSEscan	116	13	12	Scenes	Both	2390	137829	135539	0			Novel	Relevant	1	135426	134936	733
TRSEscan	116	13	13	Faces	Both	2390	140828	138538	2			Novel	Relevant	1	138425	137935	654
TRSEscan	116	13	14	Faces	Both	6390	147826	141536	0			Novel	Relevant	1	141423	140933	632
TRSEscan	116	13	15	Scenes	Both	4390	152828	148538	2			Novel	Relevant	1	148425	147935	550
TRSEscan	116	13	16	Faces	Both	6390	159820	153530	1			Repeat	Relevant	0	153417	152927	638
TRSEscan	116	13	17	Faces	Both	2390	162821	160531	0			Novel	Relevant	1	160418	159928	645
TRSEscan	116	13	18	Faces	Both	4390	167820	163530	0			Novel	Relevant	1	163417	162927	646
